;config_688_avg
Standard_Acc;79,8480
RMSCE;0,3676
gaussian_noise;48,9268
shot_noise;47,6912
impulse_noise;45,4048
defocus_blur;43,8892
glass_blur;32,8528
motion_blur;48,2712
zoom_blur;48,3424
snow;43,3376
frost;52,1020
fog;61,4088
brightness;71,4244
contrast;58,3824
elastic_transform;49,7576
pixelate;51,8708
jpeg_compression;60,3716
speckle_noise;55,1704
gaussian_blur;47,8408
spatter;57,3760
saturate;67,7956
blue_noise_sample;56,1380
brownish_noise;68,0992
caustic_refraction;62,1440
checkerboard_cutout;57,7908
cocentric_sine_waves;21,3520
inverse_sparkles;29,8304
perlin_noise;69,8664
plasma_noise;40,7688
single_frequency_greyscale;28,2012
sparkles;68,8976
Acc_C-all-19;52,2219
Acc_C-original-15;50,9356
Acc_C-bar-10;50,3088
Acc_all-ex-pixelwise-noise-24;51,7489
RMSCE_C;0,2782
Acc_A;3,6267
Acc_R;30,0025
Acc_Sketch;29,7412
Acc_ES-auto_exposure;0,0200
Acc_ES-param_control;0,0148
Acc_V2;68,1800
uniform-l1,1403.4,False,max;79,3660
uniform-l2,10.37,False,max;78,6520
uniform-linf,0.1446,False,max;73,0660
uniform-l0.5,200000000.0,True,max;78,7760
uniform-l1,2500.0,True,max;78,8700
uniform-l2,8.0,True,max;78,9280
uniform-l10,0.07,True,max;79,3260
uniform-l50,0.035,True,max;79,1340
uniform-linf,0.015,True,max;79,2660
uniform-l0-impulse,0.01,True,max;75,0620
uniform-l0-impulse,0.02,True,max;70,9960
uniform-l0-impulse,0.05,True,max;62,6260
uniform-l0-impulse,0.1,True,max;50,0620
uniform-l0-impulse,0.2,True,max;26,9200
uniform-l0-impulse,0.5,True,max;1,5420
uniform-l0.5,200000000.0,False,max;78,8640
uniform-l0.5,500000000.0,False,max;76,0540
uniform-l0.5,1000000000.0,False,max;68,4280
uniform-l0.5,2000000000.0,False,max;50,6880
uniform-l0.5,5000000000.0,False,max;13,0620
uniform-l0.5,10000000000.0,False,max;1,2700
uniform-l1,1000.0,False,max;79,5320
uniform-l1,5000.0,False,max;77,0700
uniform-l1,10000.0,False,max;71,6120
uniform-l1,20000.0,False,max;52,7560
uniform-l1,50000.0,False,max;8,0060
uniform-l1,100000.0,False,max;0,3220
uniform-l2,5.0,False,max;79,3500
uniform-l2,10.0,False,max;78,7300
uniform-l2,20.0,False,max;76,7320
uniform-l2,50.0,False,max;64,2640
uniform-l2,100.0,False,max;33,4800
uniform-l2,200.0,False,max;2,1240
uniform-l10,0.05,False,max;79,4820
uniform-l10,0.1,False,max;78,9980
uniform-l10,0.2,False,max;77,3260
uniform-l10,0.5,False,max;68,7460
uniform-l10,1.0,False,max;42,7020
uniform-l10,2.0,False,max;3,2780
uniform-l50,0.02,False,max;79,6300
uniform-l50,0.05,False,max;78,8180
uniform-l50,0.1,False,max;76,8580
uniform-l50,0.2,False,max;70,5680
uniform-l50,0.5,False,max;34,2440
uniform-l50,1.0,False,max;1,1740
uniform-linf,0.02,False,max;79,4380
uniform-linf,0.05,False,max;78,5480
uniform-linf,0.1,False,max;76,1780
uniform-linf,0.2,False,max;66,8220
uniform-linf,0.5,False,max;22,4680
uniform-linf,1.0,False,max;0,3600
Class Separation Robustness;77,0280
imperceptible Robustness;79,0500
Average p-norm robustness;52,7426
