;config_683_avg
Standard_Acc;79,6380
RMSCE;0,2532
gaussian_noise;60,0880
shot_noise;59,1308
impulse_noise;58,5188
defocus_blur;42,1540
glass_blur;38,4236
motion_blur;48,7808
zoom_blur;46,2224
snow;49,7056
frost;55,1944
fog;63,7312
brightness;73,4168
contrast;63,2552
elastic_transform;56,8996
pixelate;56,9780
jpeg_compression;61,7232
speckle_noise;62,7796
gaussian_blur;46,8544
spatter;61,4500
saturate;71,2512
blue_noise_sample;60,5788
brownish_noise;69,3100
caustic_refraction;64,2072
checkerboard_cutout;56,4740
cocentric_sine_waves;27,3760
inverse_sparkles;31,8780
perlin_noise;69,8224
plasma_noise;49,4076
single_frequency_greyscale;41,3620
sparkles;69,1436
Acc_C-all-19;56,6609
Acc_C-original-15;55,6148
Acc_C-bar-10;53,9560
Acc_all-ex-pixelwise-noise-24;54,7926
RMSCE_C;0,1723
Acc_A;5,4533
Acc_R;34,2465
Acc_Sketch;35,8368
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0037
Acc_V2;68,5500
uniform-l1,1403.4,False,max;79,4720
uniform-l2,10.37,False,max;79,0020
uniform-linf,0.1446,False,max;75,4300
uniform-l0.5,200000000.0,True,max;79,0240
uniform-l1,2500.0,True,max;79,1180
uniform-l2,8.0,True,max;79,1880
uniform-l10,0.07,True,max;79,3400
uniform-l50,0.035,True,max;79,2540
uniform-linf,0.015,True,max;79,3080
uniform-l0-impulse,0.01,True,max;76,1820
uniform-l0-impulse,0.02,True,max;74,2360
uniform-l0-impulse,0.05,True,max;70,7880
uniform-l0-impulse,0.1,True,max;66,7780
uniform-l0-impulse,0.2,True,max;59,4680
uniform-l0-impulse,0.5,True,max;39,5500
uniform-l0.5,200000000.0,False,max;79,0480
uniform-l0.5,500000000.0,False,max;76,8760
uniform-l0.5,1000000000.0,False,max;73,3720
uniform-l0.5,2000000000.0,False,max;67,3400
uniform-l0.5,5000000000.0,False,max;52,5040
uniform-l0.5,10000000000.0,False,max;36,3900
uniform-l1,1000.0,False,max;79,5320
uniform-l1,5000.0,False,max;77,9100
uniform-l1,10000.0,False,max;74,7360
uniform-l1,20000.0,False,max;67,7780
uniform-l1,50000.0,False,max;48,2980
uniform-l1,100000.0,False,max;25,3260
uniform-l2,5.0,False,max;79,3440
uniform-l2,10.0,False,max;79,0060
uniform-l2,20.0,False,max;77,5580
uniform-l2,50.0,False,max;72,1380
uniform-l2,100.0,False,max;60,5160
uniform-l2,200.0,False,max;38,3620
uniform-l10,0.05,False,max;79,4760
uniform-l10,0.1,False,max;79,1040
uniform-l10,0.2,False,max;78,0820
uniform-l10,0.5,False,max;73,7120
uniform-l10,1.0,False,max;63,8700
uniform-l10,2.0,False,max;40,8240
uniform-l50,0.02,False,max;79,4840
uniform-l50,0.05,False,max;79,1420
uniform-l50,0.1,False,max;77,7980
uniform-l50,0.2,False,max;74,3580
uniform-l50,0.5,False,max;60,1360
uniform-l50,1.0,False,max;33,0840
uniform-linf,0.02,False,max;79,4240
uniform-linf,0.05,False,max;78,8400
uniform-linf,0.1,False,max;77,2240
uniform-linf,0.2,False,max;73,0940
uniform-linf,0.5,False,max;55,6080
uniform-linf,1.0,False,max;24,7700
Class Separation Robustness;77,9680
imperceptible Robustness;79,2053
Average p-norm robustness;65,7397
