;config_676_avg
Standard_Acc;79,5280
RMSCE;0,4641
gaussian_noise;57,5540
shot_noise;56,6168
impulse_noise;55,6464
defocus_blur;42,0668
glass_blur;28,9680
motion_blur;44,3592
zoom_blur;44,8860
snow;40,7136
frost;51,4408
fog;62,5052
brightness;71,0816
contrast;50,7436
elastic_transform;47,5020
pixelate;50,6380
jpeg_compression;59,7772
speckle_noise;60,2336
gaussian_blur;46,1916
spatter;56,5532
saturate;67,4496
blue_noise_sample;50,9064
brownish_noise;67,5052
caustic_refraction;61,3776
checkerboard_cutout;55,7768
cocentric_sine_waves;21,3776
inverse_sparkles;31,3748
perlin_noise;70,2600
plasma_noise;41,8660
single_frequency_greyscale;32,0088
sparkles;69,1604
Acc_C-all-19;52,3646
Acc_C-original-15;50,9666
Acc_C-bar-10;50,1614
Acc_all-ex-pixelwise-noise-24;50,6493
RMSCE_C;0,2990
Acc_A;4,8400
Acc_R;26,2551
Acc_Sketch;26,2061
Acc_ES-auto_exposure;0,0000
Acc_ES-param_control;0,0093
Acc_V2;68,0400
uniform-l1,1403.4,False,max;78,9620
uniform-l2,10.37,False,max;78,2300
uniform-linf,0.1446,False,max;72,5680
uniform-l0.5,200000000.0,True,max;78,5080
uniform-l1,2500.0,True,max;78,3420
uniform-l2,8.0,True,max;78,5040
uniform-l10,0.07,True,max;78,9280
uniform-l50,0.035,True,max;78,7540
uniform-linf,0.015,True,max;78,9060
uniform-l0-impulse,0.01,True,max;76,1300
uniform-l0-impulse,0.02,True,max;73,2940
uniform-l0-impulse,0.05,True,max;68,7000
uniform-l0-impulse,0.1,True,max;62,8220
uniform-l0-impulse,0.2,True,max;52,4920
uniform-l0-impulse,0.5,True,max;29,4220
uniform-l0.5,200000000.0,False,max;78,4540
uniform-l0.5,500000000.0,False,max;75,7020
uniform-l0.5,1000000000.0,False,max;71,0140
uniform-l0.5,2000000000.0,False,max;62,7100
uniform-l0.5,5000000000.0,False,max;44,4080
uniform-l0.5,10000000000.0,False,max;26,9160
uniform-l1,1000.0,False,max;79,3600
uniform-l1,5000.0,False,max;76,4060
uniform-l1,10000.0,False,max;71,8980
uniform-l1,20000.0,False,max;62,6840
uniform-l1,50000.0,False,max;40,1020
uniform-l1,100000.0,False,max;17,0120
uniform-l2,5.0,False,max;79,0920
uniform-l2,10.0,False,max;78,2640
uniform-l2,20.0,False,max;76,0040
uniform-l2,50.0,False,max;67,8800
uniform-l2,100.0,False,max;53,7080
uniform-l2,200.0,False,max;29,3080
uniform-l10,0.05,False,max;79,1460
uniform-l10,0.1,False,max;78,4400
uniform-l10,0.2,False,max;76,8080
uniform-l10,0.5,False,max;70,2580
uniform-l10,1.0,False,max;57,0660
uniform-l10,2.0,False,max;32,4040
uniform-l50,0.02,False,max;79,2700
uniform-l50,0.05,False,max;78,2960
uniform-l50,0.1,False,max;76,1760
uniform-l50,0.2,False,max;71,0840
uniform-l50,0.5,False,max;53,0900
uniform-l50,1.0,False,max;24,4660
uniform-linf,0.02,False,max;79,1520
uniform-linf,0.05,False,max;77,9920
uniform-linf,0.1,False,max;75,2960
uniform-linf,0.2,False,max;69,2140
uniform-linf,0.5,False,max;48,1380
uniform-linf,1.0,False,max;16,5000
Class Separation Robustness;76,5867
imperceptible Robustness;78,6570
Average p-norm robustness;61,8233
