time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
1748,6419;63,2766;3,5636;79,3400;1,6403;52,2310;79,3400;52,2310
3448,0763;64,0423;3,4729;79,3000;1,6493;52,1069;79,3000;52,1069
5170,1941;64,2762;3,4346;79,4380;1,5848;52,0931;79,4380;52,0931
6888,6374;64,1697;3,4050;79,5820;1,6083;51,5414;79,5820;51,5414
8616,6351;63,9750;3,3976;79,3740;1,6954;51,2414;79,3740;51,2414
10346,4316;64,3650;3,3783;79,3400;1,6749;51,2069;79,3400;51,2069
12120,9382;64,3461;3,3749;79,8100;1,4628;51,9034;79,8100;51,9034
13849,4292;64,1354;3,3701;79,7040;1,6051;51,5862;79,7040;51,5862
15611,8721;63,8953;3,3594;79,6680;1,5682;51,9897;79,6680;51,9897
17337,7785;64,3330;3,3324;79,5540;1,6095;51,6690;79,5540;51,6690
19055,4585;64,0408;3,3419;79,7680;1,6185;51,2621;79,7680;51,2621
20772,1998;64,2626;3,3295;79,6580;1,5893;51,0724;79,6580;51,0724
22492,4518;63,9779;3,3313;79,7020;1,6521;51,2103;79,7020;51,2103
24239,0657;64,2400;3,3119;79,7140;1,5965;51,1414;79,7140;51,1414
26002,1414;64,2394;3,3145;79,7240;1,5843;50,8069;79,7240;50,8069
27778,9707;64,2114;3,3075;79,7280;1,6079;51,2310;79,7280;51,2310
29511,1918;64,2172;3,3046;79,5160;1,7014;51,5000;79,5160;51,5000
31237,0889;64,1593;3,3091;79,6120;1,5686;51,0379;79,6120;51,0379
32989,2287;64,0589;3,3082;79,5900;1,6211;51,5034;79,5900;51,5034
34733,7353;64,5497;3,2843;79,7120;1,6416;50,5034;79,7120;50,5034
36541,6225;64,3161;3,2838;79,7160;1,5741;50,8621;79,7160;50,8621
38360,7564;64,3289;3,2909;79,4660;1,7284;50,8103;79,4660;50,8103
40155,4577;64,2365;3,2773;79,6800;1,5421;51,6000;79,6800;51,6000
41950,6402;63,9248;3,3033;79,6140;1,5517;50,8621;79,6140;50,8621
43785,3104;64,5906;3,2625;79,6320;1,6319;51,2310;79,6320;51,2310
45496,1770;64,4238;3,2710;79,5300;1,6546;51,1655;79,5300;51,1655
47229,7170;64,4934;3,2700;79,6880;1,6055;51,1759;79,6880;51,1759
49186,5145;64,3520;3,2674;79,6160;1,6547;50,9000;79,6160;50,9000
51092,6873;63,9581;3,2926;79,5720;1,6250;51,0862;79,5720;51,0862
52639,7015;64,2822;3,2835;79,7920;1,4951;50,9276;79,7920;50,9276
54175,2677;64,3955;3,2599;79,6560;1,6073;51,0966;79,6560;51,0966
55723,2122;63,7157;3,2946;79,4580;1,6944;51,1207;79,4580;51,1207
57283,4575;63,9999;3,2857;79,4800;1,6999;50,9172;79,4800;50,9172
58837,7433;64,4534;3,2511;79,6560;1,4994;50,6034;79,6560;50,6034
60401,7535;63,9831;3,2805;79,4740;1,6681;50,6690;79,4740;50,6690
62026,8940;64,1547;3,2617;79,5640;1,6190;51,3414;79,5640;51,3414
63664,6023;64,3879;3,2648;79,5640;1,6112;51,0793;79,5640;51,0793
65243,3184;64,2986;3,2556;79,3260;1,6895;51,4207;79,3260;51,4207
66959,3997;64,1412;3,2655;79,4720;1,6872;50,6172;79,4720;50,6172
68637,6025;64,2220;3,2568;79,5500;1,6369;50,7552;79,5500;50,7552
70284,7754;64,2352;3,2517;79,3000;1,7197;51,3483;79,3000;51,3483
71918,6733;64,2555;3,2640;79,6600;1,5864;50,1276;79,6600;50,1276
73572,8848;63,8989;3,2667;79,5140;1,6138;51,0345;79,5140;51,0345
75204,5694;64,1601;3,2567;79,7900;1,5325;50,7552;79,7900;50,7552
