;config_790_avg;config_790_std;config_790_run_0;config_790_run_1;config_790_run_2
uniform-l0.5,5000000000.0,False,max;14,0300;0,1411;13,8820;14,2200;13,9880
uniform-l0.5,10000000000.0,False,max;1,8360;0,0319;1,7960;1,8380;1,8740
uniform-l1,1000.0,False,max;80,4940;0,0156;80,4720;80,5060;80,5040
uniform-l1,5000.0,False,max;76,8207;0,0344;76,7720;76,8440;76,8460
uniform-l1,10000.0,False,max;69,8860;0,0717;69,8060;69,9800;69,8720
uniform-l1,20000.0,False,max;48,8313;0,1560;48,7220;49,0520;48,7200
uniform-l1,50000.0,False,max;9,4187;0,0775;9,3120;9,4940;9,4500
uniform-l1,100000.0,False,max;0,4980;0,0107;0,5000;0,4840;0,5100
uniform-l2,5.0,False,max;80,1880;0,0049;80,1880;80,1940;80,1820
uniform-l2,10.0,False,max;79,2107;0,0198;79,2380;79,2020;79,1920
uniform-l2,20.0,False,max;76,2720;0,0150;76,2880;76,2760;76,2520
uniform-l2,50.0,False,max;61,9533;0,1049;61,8420;61,9240;62,0940
uniform-l2,100.0,False,max;30,4453;0,2919;30,2460;30,8580;30,2320
uniform-l2,200.0,False,max;2,8513;0,0457;2,7960;2,8500;2,9080
uniform-l10,0.05,False,max;80,4300;0,0185;80,4140;80,4560;80,4200
uniform-l10,0.1,False,max;79,5753;0,0260;79,5400;79,5840;79,6020
uniform-l10,0.2,False,max;77,3240;0,0130;77,3180;77,3420;77,3120
uniform-l10,0.5,False,max;66,7853;0,0638;66,7100;66,7800;66,8660
uniform-l10,1.0,False,max;38,7647;0,1807;38,7040;39,0100;38,5800
uniform-l10,2.0,False,max;4,4153;0,0426;4,3740;4,3980;4,4740
uniform-l50,0.02,False,max;80,5000;0,0212;80,5140;80,5160;80,4700
uniform-l50,0.05,False,max;79,3220;0,0221;79,2940;79,3240;79,3480
uniform-l50,0.1,False,max;76,4980;0,0193;76,4720;76,5040;76,5180
uniform-l50,0.2,False,max;68,6053;0,0643;68,5540;68,5660;68,6960
uniform-l50,0.5,False,max;31,1633;0,2263;31,0820;31,4720;30,9360
uniform-l50,1.0,False,max;1,6707;0,0165;1,6600;1,6580;1,6940
uniform-linf,0.02,False,max;80,3067;0,0152;80,2940;80,3280;80,2980
uniform-linf,0.05,False,max;78,9127;0,0225;78,9020;78,9440;78,8920
uniform-linf,0.1,False,max;75,4880;0,0290;75,4600;75,5280;75,4760
uniform-linf,0.2,False,max;64,9680;0,0659;64,9020;64,9440;65,0580
uniform-linf,0.5,False,max;21,5873;0,1987;21,4600;21,8680;21,4340
uniform-linf,1.0,False,max;0,5180;0,0128;0,5000;0,5260;0,5280
Class Separation Robustness;76,9127;0,0324;76,8673;76,9413;76,9293
imperceptible Robustness;79,6841;0,0211;79,6557;79,7060;79,6907
Average p-norm robustness;52,1420;0,0540;52,0732;52,2050;52,1476
