;config_761_avg;config_761_std;config_761_run_0;config_761_run_1;config_761_run_2
Acc_all-ex-pixelwise-noise-24;54,4088;0,0300;54,3669;54,4356;54,4238
RMSCE_C;0,1618;0,0012;0,1616;0,1604;0,1633
Acc_A;6,6489;0,1174;6,5867;6,5467;6,8133
Acc_R;31,9052;0,0304;31,9441;31,9017;31,8699
Acc_Sketch;32,7412;0,1212;32,8932;32,7340;32,5964
Acc_ES-auto_exposure;0,0000;0,0000;0,0000;0,0000;0,0000
Acc_ES-param_control;0,0086;0,0031;0,0056;0,0130;0,0074
Acc_V2;69,4900;0,0455;69,5400;69,4300;69,5000
uniform-l1,1403.4,False,max;79,9013;0,0210;79,9200;79,9120;79,8720
uniform-l2,10.37,False,max;78,7173;0,0238;78,6940;78,7500;78,7080
uniform-linf,0.1446,False,max;71,2413;0,0327;71,2820;71,2020;71,2400
uniform-l0.5,200000000.0,True,max;78,9193;0,0410;78,9320;78,9620;78,8640
uniform-l1,2500.0,True,max;79,0713;0,0478;79,1000;79,0040;79,1100
uniform-l2,8.0,True,max;79,1680;0,0177;79,1440;79,1860;79,1740
uniform-l10,0.07,True,max;79,6720;0,0107;79,6580;79,6840;79,6740
uniform-l50,0.035,True,max;79,5653;0,0216;79,5600;79,5940;79,5420
uniform-linf,0.015,True,max;79,7680;0,0140;79,7520;79,7860;79,7660
uniform-l0-impulse,0.01,True,max;73,9533;0,0360;74,0040;73,9240;73,9320
uniform-l0-impulse,0.02,True,max;70,0253;0,0068;70,0160;70,0280;70,0320
uniform-l0-impulse,0.05,True,max;61,4133;0,0647;61,4540;61,3220;61,4640
uniform-l0-impulse,0.1,True,max;47,9273;0,1874;47,7200;47,8880;48,1740
uniform-l0-impulse,0.2,True,max;26,5813;0,2980;26,1760;26,6840;26,8840
uniform-l0-impulse,0.5,True,max;2,3080;0,0647;2,2380;2,2920;2,3940
uniform-l0.5,200000000.0,False,max;78,9127;0,0196;78,9140;78,8880;78,9360
uniform-l0.5,500000000.0,False,max;74,7853;0,0445;74,7240;74,8040;74,8280
uniform-l0.5,1000000000.0,False,max;66,4833;0,0380;66,4660;66,4480;66,5360
uniform-l0.5,2000000000.0,False,max;47,8287;0,1877;47,5640;47,9440;47,9780
uniform-l0.5,5000000000.0,False,max;14,2933;0,1868;14,1000;14,2340;14,5460
uniform-l0.5,10000000000.0,False,max;1,7587;0,0460;1,7060;1,7520;1,8180
uniform-l1,1000.0,False,max;80,1647;0,0191;80,1820;80,1740;80,1380
uniform-l1,5000.0,False,max;76,3793;0,0451;76,3160;76,4180;76,4040
uniform-l1,10000.0,False,max;69,6847;0,0100;69,6740;69,6820;69,6980
uniform-l1,20000.0,False,max;50,1673;0,1772;49,9500;50,1680;50,3840
uniform-l1,50000.0,False,max;9,4447;0,2268;9,2220;9,3560;9,7560
uniform-l1,100000.0,False,max;0,5267;0,0175;0,5080;0,5220;0,5500
uniform-l2,5.0,False,max;79,8847;0,0380;79,8320;79,9200;79,9020
uniform-l2,10.0,False,max;78,8260;0,0312;78,8620;78,8300;78,7860
uniform-l2,20.0,False,max;75,8087;0,0124;75,7980;75,8020;75,8260
uniform-l2,50.0,False,max;62,2720;0,1259;62,2260;62,1460;62,4440
uniform-l2,100.0,False,max;31,8013;0,2478;31,4700;31,8680;32,0660
uniform-l2,200.0,False,max;2,7153;0,0731;2,6320;2,7040;2,8100
uniform-l10,0.05,False,max;80,1653;0,0436;80,1040;80,2020;80,1900
uniform-l10,0.1,False,max;79,2147;0,0148;79,2220;79,1940;79,2280
uniform-l10,0.2,False,max;76,9987;0,0313;77,0300;77,0100;76,9560
uniform-l10,0.5,False,max;66,9327;0,0569;66,9440;66,8580;66,9960
uniform-l10,1.0,False,max;40,3340;0,2290;40,0160;40,4400;40,5460
uniform-l10,2.0,False,max;4,3047;0,1028;4,2340;4,2300;4,4500
uniform-l50,0.02,False,max;80,1787;0,0168;80,1960;80,1560;80,1840
uniform-l50,0.05,False,max;78,9173;0,0105;78,9080;78,9320;78,9120
uniform-l50,0.1,False,max;76,1007;0,0207;76,1200;76,1100;76,0720
uniform-l50,0.2,False,max;68,7300;0,0573;68,6720;68,7100;68,8080
uniform-l50,0.5,False,max;32,3380;0,2294;32,0280;32,4100;32,5760
uniform-l50,1.0,False,max;1,6993;0,0438;1,6800;1,6580;1,7600
uniform-linf,0.02,False,max;80,0187;0,0165;80,0080;80,0420;80,0060
uniform-linf,0.05,False,max;78,5147;0,0084;78,5260;78,5120;78,5060
uniform-linf,0.1,False,max;75,0933;0,0279;75,1100;75,1160;75,0540
uniform-linf,0.2,False,max;65,1520;0,0824;65,1160;65,0740;65,2660
uniform-linf,0.5,False,max;22,2387;0,2837;21,9400;22,1560;22,6200
uniform-linf,1.0,False,max;0,5727;0,0093;0,5600;0,5820;0,5760
Class Separation Robustness;76,6200;0,0104;76,6320;76,6213;76,6067
imperceptible Robustness;79,3607;0,0062;79,3577;79,3693;79,3550
Average p-norm robustness;52,1774;0,0665;52,0992;52,1712;52,2617
