time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
5750,0055;63,5763;3,5211;79,4020;1,6064;52,2448
11355,1196;64,0889;3,4289;79,3780;1,6440;51,9345
16634,9317;64,2643;3,3953;79,5280;1,5934;51,7414
21854,8905;64,1529;3,3730;79,5820;1,6119;51,3759
27105,3816;64,0263;3,3753;79,4320;1,6865;51,0793
