;config_680_avg
Standard_Acc;80,1240
RMSCE;0,3412
gaussian_noise;55,2508
shot_noise;54,9804
impulse_noise;53,7844
defocus_blur;43,6180
glass_blur;30,9596
motion_blur;47,1136
zoom_blur;46,9184
snow;42,6736
frost;52,7040
fog;61,4012
brightness;71,7244
contrast;54,0372
elastic_transform;47,7808
pixelate;51,8896
jpeg_compression;60,5028
speckle_noise;60,1244
gaussian_blur;47,7592
spatter;56,6288
saturate;68,5560
blue_noise_sample;57,8844
brownish_noise;68,2608
caustic_refraction;60,7072
checkerboard_cutout;57,0816
cocentric_sine_waves;22,2812
inverse_sparkles;31,1228
perlin_noise;70,1752
plasma_noise;42,3792
single_frequency_greyscale;29,7492
sparkles;68,8656
Acc_C-all-19;53,0741
Acc_C-original-15;51,6893
Acc_C-bar-10;50,8507
Acc_all-ex-pixelwise-noise-24;51,4537
RMSCE_C;0,2151
Acc_A;5,8667
Acc_R;28,8737
Acc_Sketch;28,3421
Acc_ES-auto_exposure;0,0600
Acc_ES-param_control;0,0130
Acc_V2;69,2100
uniform-l1,1403.4,False,max;79,4620
uniform-l2,10.37,False,max;78,5500
uniform-linf,0.1446,False,max;71,5180
uniform-l0.5,200000000.0,True,max;78,7520
uniform-l1,2500.0,True,max;78,7820
uniform-l2,8.0,True,max;79,0100
uniform-l10,0.07,True,max;79,4020
uniform-l50,0.035,True,max;79,2560
uniform-linf,0.015,True,max;79,3800
uniform-l0-impulse,0.01,True,max;75,9960
uniform-l0-impulse,0.02,True,max;71,4900
uniform-l0-impulse,0.05,True,max;62,8020
uniform-l0-impulse,0.1,True,max;52,5060
uniform-l0-impulse,0.2,True,max;35,0900
uniform-l0-impulse,0.5,True,max;4,5600
uniform-l0.5,200000000.0,False,max;78,6820
uniform-l0.5,500000000.0,False,max;75,3480
uniform-l0.5,1000000000.0,False,max;67,5480
uniform-l0.5,2000000000.0,False,max;53,1180
uniform-l0.5,5000000000.0,False,max;21,4400
uniform-l0.5,10000000000.0,False,max;3,7200
uniform-l1,1000.0,False,max;79,8180
uniform-l1,5000.0,False,max;76,3820
uniform-l1,10000.0,False,max;70,0700
uniform-l1,20000.0,False,max;54,6480
uniform-l1,50000.0,False,max;14,9760
uniform-l1,100000.0,False,max;1,0420
uniform-l2,5.0,False,max;79,5220
uniform-l2,10.0,False,max;78,5920
uniform-l2,20.0,False,max;75,8020
uniform-l2,50.0,False,max;63,5800
uniform-l2,100.0,False,max;39,8280
uniform-l2,200.0,False,max;5,3440
uniform-l10,0.05,False,max;79,7420
uniform-l10,0.1,False,max;78,9900
uniform-l10,0.2,False,max;76,8420
uniform-l10,0.5,False,max;67,2640
uniform-l10,1.0,False,max;46,6440
uniform-l10,2.0,False,max;7,4060
uniform-l50,0.02,False,max;79,7740
uniform-l50,0.05,False,max;78,6860
uniform-l50,0.1,False,max;75,9820
uniform-l50,0.2,False,max;68,9080
uniform-l50,0.5,False,max;39,9140
uniform-l50,1.0,False,max;3,1720
uniform-linf,0.02,False,max;79,6340
uniform-linf,0.05,False,max;78,3500
uniform-linf,0.1,False,max;75,0980
uniform-linf,0.2,False,max;65,5120
uniform-linf,0.5,False,max;30,1980
uniform-linf,1.0,False,max;1,0880
Class Separation Robustness;76,5100
imperceptible Robustness;79,0970
Average p-norm robustness;54,1692
