time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
412,6450;63,7751;2,2216;89,0600;0,6436;67,4690;89,0600;67,4690
803,3854;72,0552;1,7938;90,1600;0,5947;68,2483;90,1600;68,2483
1200,7722;73,4863;1,7335;90,4000;0,5784;69,0448;90,4000;69,0448
1609,6822;74,3514;1,7027;90,5600;0,5546;69,1690;90,5600;69,1690
1999,1685;74,7681;1,6823;90,7600;0,5553;68,7793;90,7600;68,7793
2417,7496;75,4817;1,6589;90,1200;0,5427;68,9138;90,1200;68,9138
2816,1117;75,6838;1,6455;90,7800;0,5582;68,5690;90,7800;68,5690
3211,5736;76,0326;1,6294;90,8200;0,5243;69,5345;90,8200;69,5345
3600,8712;76,6333;1,6112;90,8200;0,5659;69,0552;90,8200;69,0552
3999,4980;76,6594;1,6087;90,5600;0,5401;69,4000;90,5600;69,4000
4390,6034;76,9420;1,6007;91,0200;0,5223;69,7172;91,0200;69,7172
4791,3275;77,3201;1,5844;90,7000;0,5367;69,2724;90,7000;69,2724
5186,0109;77,3248;1,5858;90,9400;0,5305;69,2897;90,9400;69,2897
5583,9555;77,9357;1,5652;90,6400;0,5282;69,3103;90,6400;69,3103
5986,9515;77,6547;1,5713;91,5400;0,5195;68,9138;91,5400;68,9138
6386,8423;78,0210;1,5572;91,0200;0,5134;69,6241;91,0200;69,6241
6802,9119;78,2009;1,5513;90,8800;0,5252;68,9931;90,8800;68,9931
7192,4515;78,4141;1,5442;91,3000;0,5127;69,4690;91,3000;69,4690
7606,0529;78,4472;1,5402;91,7000;0,5105;68,8828;91,7000;68,8828
8004,1735;78,5996;1,5370;91,3600;0,5290;68,5103;91,3600;68,5103
8393,1352;79,0092;1,5226;91,1800;0,5152;69,3552;91,1800;69,3552
8782,0702;79,0140;1,5224;90,9200;0,5432;68,5621;90,9200;68,5621
9181,7362;79,1805;1,5141;91,5000;0,5189;68,5448;91,5000;68,5448
9583,3272;79,2050;1,5155;91,2800;0,5200;68,6724;91,2800;68,6724
9990,8238;79,3873;1,5061;91,3400;0,5219;68,7172;91,3400;68,7172
10395,7964;79,6525;1,4978;91,3200;0,5129;69,6379;91,3200;69,6379
10805,0991;79,4386;1,5049;91,3800;0,5092;69,5276;91,3800;69,5276
11206,2344;79,6557;1,4940;91,0600;0,5256;69,1172;91,0600;69,1172
11598,9905;79,7062;1,4914;91,4200;0,5056;69,4828;91,4200;69,4828
11990,4965;79,7899;1,4921;91,4200;0,4980;69,2517;91,4200;69,2517
12380,4450;80,1261;1,4802;91,6600;0,5105;69,4724;91,6600;69,4724
12770,6920;80,1585;1,4784;91,2600;0,4959;69,6621;91,2600;69,6621
13153,8623;80,1782;1,4768;91,3200;0,5174;69,5966;91,3200;69,5966
13558,6479;80,3606;1,4708;91,5400;0,5078;68,5241;91,5400;68,5241
13835,1507;80,3045;1,4718;91,2200;0,5086;69,1586;91,2200;69,1586
14112,1280;80,4955;1,4678;91,2800;0,5024;69,5586;91,2800;69,5586
14386,7820;80,4932;1,4654;91,4600;0,5073;69,4931;91,4600;69,4931
14675,7992;80,6139;1,4627;91,5800;0,5022;70,0207;91,5800;70,0207
15060,9451;81,0426;1,4483;91,8000;0,5070;69,3276;91,8000;69,3276
15342,5465;80,9068;1,4502;91,6400;0,5053;69,2586;91,6400;69,2586
15687,7441;81,2391;1,4420;91,7200;0,4888;69,6034;91,7200;69,6034
16013,6247;81,2052;1,4429;91,8800;0,4889;69,5034;91,8800;69,5034
16290,0702;81,2328;1,4377;92,0000;0,4966;69,1483;92,0000;69,1483
16644,1000;81,3346;1,4363;91,6400;0,5013;69,4207;91,6400;69,4207
16942,4951;81,5098;1,4292;91,9800;0,5042;69,3345;91,9800;69,3345
17269,3635;81,3780;1,4343;91,7000;0,5044;70,1690;91,7000;70,1690
17645,1230;81,6243;1,4271;91,7600;0,5038;70,1207;91,7600;70,1207
17939,5795;81,7443;1,4236;91,9000;0,5310;69,7034;91,9000;69,7034
