;config_72_avg
Standard_Acc;30,0000
RMSCE;0,1516
gaussian_noise;28,0943
shot_noise;25,1473
impulse_noise;27,3084
defocus_blur;22,9862
glass_blur;15,7171
motion_blur;27,1120
zoom_blur;23,9686
snow;17,4853
frost;16,5029
fog;17,0923
brightness;25,7367
contrast;19,8428
elastic_transform;31,8271
pixelate;30,4519
jpeg_compression;30,8448
speckle_noise;26,9155
gaussian_blur;13,5560
spatter;28,4872
saturate;18,6640
blue_noise_sample;25,3438
brownish_noise;22,7898
caustic_refraction;30,8448
checkerboard_cutout;30,8448
cocentric_sine_waves;28,0943
inverse_sparkles;25,3438
perlin_noise;26,9155
plasma_noise;15,7171
single_frequency_greyscale;27,3084
sparkles;31,6306
Acc_C-all-19;23,5653
Acc_C-original-15;24,0079
Acc_C-bar-10;26,4833
Acc_all-ex-pixelwise-noise-24;24,1568
RMSCE_C;0,1488
uniform-l1,8269.2,False,max;31,0000
uniform-l2,27.179,False,max;31,0000
uniform-linf,0.2557,False,max;27,0000
uniform-l0.5,200000000.0,True,max;31,0000
uniform-l1,2500.0,True,max;29,0000
uniform-l2,8.0,True,max;30,0000
uniform-l10,0.07,True,max;30,0000
uniform-l50,0.035,True,max;30,0000
uniform-linf,0.015,True,max;30,0000
uniform-l0-impulse,0.01,True,max;31,0000
uniform-l0-impulse,0.02,True,max;31,0000
uniform-l0-impulse,0.05,True,max;26,0000
uniform-l0-impulse,0.1,True,max;27,0000
uniform-l0-impulse,0.2,True,max;32,0000
uniform-l0-impulse,0.5,True,max;26,0000
uniform-l0.5,200000000.0,False,max;29,0000
uniform-l0.5,500000000.0,False,max;30,0000
uniform-l0.5,1000000000.0,False,max;28,0000
uniform-l0.5,2000000000.0,False,max;28,0000
uniform-l0.5,5000000000.0,False,max;31,0000
uniform-l0.5,10000000000.0,False,max;25,0000
uniform-l1,1000.0,False,max;30,0000
uniform-l1,5000.0,False,max;29,0000
uniform-l1,10000.0,False,max;29,0000
uniform-l1,20000.0,False,max;27,0000
uniform-l1,50000.0,False,max;30,0000
uniform-l1,100000.0,False,max;20,0000
uniform-l2,5.0,False,max;30,0000
uniform-l2,10.0,False,max;30,0000
uniform-l2,20.0,False,max;30,0000
uniform-l2,50.0,False,max;28,0000
uniform-l2,100.0,False,max;30,0000
uniform-l2,200.0,False,max;25,0000
uniform-l10,0.05,False,max;30,0000
uniform-l10,0.1,False,max;30,0000
uniform-l10,0.2,False,max;29,0000
uniform-l10,0.5,False,max;27,0000
uniform-l10,1.0,False,max;31,0000
uniform-l10,2.0,False,max;27,0000
uniform-l50,0.02,False,max;30,0000
uniform-l50,0.05,False,max;31,0000
uniform-l50,0.1,False,max;30,0000
uniform-l50,0.2,False,max;28,0000
uniform-l50,0.5,False,max;30,0000
uniform-l50,1.0,False,max;24,0000
uniform-linf,0.02,False,max;30,0000
uniform-linf,0.05,False,max;28,0000
uniform-linf,0.1,False,max;30,0000
uniform-linf,0.2,False,max;28,0000
uniform-linf,0.5,False,max;31,0000
uniform-linf,1.0,False,max;19,0000
Class Separation Robustness;29,6667
imperceptible Robustness;30,0000
Average p-norm robustness;28,4524
