;config_67_avg
Standard_Acc;37,0000
RMSCE;0,2621
gaussian_noise;27,7014
shot_noise;27,3084
impulse_noise;29,4695
defocus_blur;21,2181
glass_blur;24,5580
motion_blur;28,8802
zoom_blur;28,6837
snow;19,8428
frost;20,6287
fog;22,5933
brightness;29,2731
contrast;18,4676
elastic_transform;37,1316
pixelate;36,1493
jpeg_compression;40,2750
speckle_noise;27,5049
gaussian_blur;17,2888
spatter;29,6660
saturate;26,7191
blue_noise_sample;27,3084
brownish_noise;29,2731
caustic_refraction;39,0963
checkerboard_cutout;37,1316
cocentric_sine_waves;28,4872
inverse_sparkles;27,1120
perlin_noise;33,5953
plasma_noise;19,4499
single_frequency_greyscale;29,8625
sparkles;40,6680
Acc_C-all-19;27,0189
Acc_C-original-15;27,4787
Acc_C-bar-10;31,1984
Acc_all-ex-pixelwise-noise-24;28,5855
RMSCE_C;0,2828
uniform-l1,8269.2,False,max;33,0000
uniform-l2,27.179,False,max;34,0000
uniform-linf,0.2557,False,max;29,0000
uniform-l0.5,200000000.0,True,max;38,0000
uniform-l1,2500.0,True,max;38,0000
uniform-l2,8.0,True,max;38,0000
uniform-l10,0.07,True,max;38,0000
uniform-l50,0.035,True,max;38,0000
uniform-linf,0.015,True,max;38,0000
uniform-l0-impulse,0.01,True,max;36,0000
uniform-l0-impulse,0.02,True,max;36,0000
uniform-l0-impulse,0.05,True,max;33,0000
uniform-l0-impulse,0.1,True,max;29,0000
uniform-l0-impulse,0.2,True,max;29,0000
uniform-l0-impulse,0.5,True,max;18,0000
uniform-l0.5,200000000.0,False,max;38,0000
uniform-l0.5,500000000.0,False,max;34,0000
uniform-l0.5,1000000000.0,False,max;30,0000
uniform-l0.5,2000000000.0,False,max;32,0000
uniform-l0.5,5000000000.0,False,max;22,0000
uniform-l0.5,10000000000.0,False,max;20,0000
uniform-l1,1000.0,False,max;37,0000
uniform-l1,5000.0,False,max;39,0000
uniform-l1,10000.0,False,max;31,0000
uniform-l1,20000.0,False,max;32,0000
uniform-l1,50000.0,False,max;24,0000
uniform-l1,100000.0,False,max;19,0000
uniform-l2,5.0,False,max;38,0000
uniform-l2,10.0,False,max;38,0000
uniform-l2,20.0,False,max;35,0000
uniform-l2,50.0,False,max;32,0000
uniform-l2,100.0,False,max;29,0000
uniform-l2,200.0,False,max;23,0000
uniform-l10,0.05,False,max;38,0000
uniform-l10,0.1,False,max;38,0000
uniform-l10,0.2,False,max;39,0000
uniform-l10,0.5,False,max;32,0000
uniform-l10,1.0,False,max;32,0000
uniform-l10,2.0,False,max;23,0000
uniform-l50,0.02,False,max;37,0000
uniform-l50,0.05,False,max;38,0000
uniform-l50,0.1,False,max;38,0000
uniform-l50,0.2,False,max;35,0000
uniform-l50,0.5,False,max;26,0000
uniform-l50,1.0,False,max;17,0000
uniform-linf,0.02,False,max;38,0000
uniform-linf,0.05,False,max;37,0000
uniform-linf,0.1,False,max;33,0000
uniform-linf,0.2,False,max;31,0000
uniform-linf,0.5,False,max;22,0000
uniform-linf,1.0,False,max;17,0000
Class Separation Robustness;32,0000
imperceptible Robustness;38,0000
Average p-norm robustness;31,0714
