;config_135_avg
Standard_Acc;35,0000
RMSCE;0,1346
gaussian_noise;33,0059
shot_noise;31,0413
impulse_noise;31,4342
defocus_blur;23,1827
glass_blur;17,4853
motion_blur;30,4519
zoom_blur;26,5226
snow;19,2534
frost;21,4145
fog;18,0747
brightness;29,6660
contrast;19,0570
elastic_transform;33,9882
pixelate;34,3811
jpeg_compression;32,0236
speckle_noise;30,0589
gaussian_blur;17,2888
spatter;28,8802
saturate;21,8075
blue_noise_sample;30,6483
brownish_noise;20,2358
caustic_refraction;34,5776
checkerboard_cutout;31,2377
cocentric_sine_waves;28,8802
inverse_sparkles;26,9155
perlin_noise;31,0413
plasma_noise;17,2888
single_frequency_greyscale;32,2200
sparkles;35,1670
Acc_C-all-19;26,2641
Acc_C-original-15;26,7322
Acc_C-bar-10;28,8212
Acc_all-ex-pixelwise-noise-24;26,2934
RMSCE_C;0,1801
uniform-l1,8269.2,False,max;35,4000
uniform-l2,27.179,False,max;34,8000
uniform-linf,0.2557,False,max;33,4000
uniform-l0.5,200000000.0,True,max;34,8000
uniform-l1,2500.0,True,max;34,8000
uniform-l2,8.0,True,max;35,0000
uniform-l10,0.07,True,max;35,2000
uniform-l50,0.035,True,max;35,4000
uniform-linf,0.015,True,max;35,2000
uniform-l0-impulse,0.01,True,max;35,6000
uniform-l0-impulse,0.02,True,max;35,2000
uniform-l0-impulse,0.05,True,max;33,4000
uniform-l0-impulse,0.1,True,max;33,8000
uniform-l0-impulse,0.2,True,max;28,6000
uniform-l0-impulse,0.5,True,max;20,0000
uniform-l0.5,200000000.0,False,max;35,2000
uniform-l0.5,500000000.0,False,max;34,8000
uniform-l0.5,1000000000.0,False,max;34,4000
uniform-l0.5,2000000000.0,False,max;34,2000
uniform-l0.5,5000000000.0,False,max;27,2000
uniform-l0.5,10000000000.0,False,max;18,8000
uniform-l1,1000.0,False,max;35,2000
uniform-l1,5000.0,False,max;35,2000
uniform-l1,10000.0,False,max;35,0000
uniform-l1,20000.0,False,max;33,2000
uniform-l1,50000.0,False,max;24,0000
uniform-l1,100000.0,False,max;17,0000
uniform-l2,5.0,False,max;35,0000
uniform-l2,10.0,False,max;34,4000
uniform-l2,20.0,False,max;34,8000
uniform-l2,50.0,False,max;33,4000
uniform-l2,100.0,False,max;30,8000
uniform-l2,200.0,False,max;20,6000
uniform-l10,0.05,False,max;35,4000
uniform-l10,0.1,False,max;34,8000
uniform-l10,0.2,False,max;35,2000
uniform-l10,0.5,False,max;35,2000
uniform-l10,1.0,False,max;32,0000
uniform-l10,2.0,False,max;21,4000
uniform-l50,0.02,False,max;35,2000
uniform-l50,0.05,False,max;35,4000
uniform-l50,0.1,False,max;35,2000
uniform-l50,0.2,False,max;34,2000
uniform-l50,0.5,False,max;31,0000
uniform-l50,1.0,False,max;16,8000
uniform-linf,0.02,False,max;35,2000
uniform-linf,0.05,False,max;34,8000
uniform-linf,0.1,False,max;34,4000
uniform-linf,0.2,False,max;34,0000
uniform-linf,0.5,False,max;29,8000
uniform-linf,1.0,False,max;15,8000
Class Separation Robustness;34,5333
imperceptible Robustness;35,0667
Average p-norm robustness;31,0857
