time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
29,0943;11,2500;2,4815;10,0000;2,3204;9,6552;10,0000;9,6552
63,8380;11,0000;2,4600;10,0000;2,3257;9,6552;10,0000;9,6552
100,2717;11,0000;2,3795;10,0000;2,3347;10,3448;10,0000;10,3448
134,1318;7,5000;2,4094;9,0000;2,3241;8,9655;9,0000;8,9655
169,0054;7,5000;2,3686;10,0000;2,3184;8,2759;10,0000;8,2759
194,4967;10,7500;2,4192;10,0000;2,4321;12,0690;10,0000;12,0690
205,5604;11,2500;2,4857;10,0000;3,3546;10,3448;10,0000;10,3448
234,5627;11,2500;2,5317;15,0000;3,9598;13,4483;15,0000;13,4483
265,1349;9,7500;2,6811;14,0000;7,9515;13,1034;14,0000;13,1034
295,5884;11,0000;2,6431;13,0000;4,6390;9,6552;13,0000;9,6552
326,6621;11,7500;2,6521;10,0000;8,8369;9,3103;10,0000;9,3103
357,5400;10,2500;2,7344;10,0000;10,1991;11,0345;10,0000;11,0345
382,8312;12,0000;2,9915;11,0000;9,6566;11,3793;11,0000;11,3793
405,4953;8,7500;3,0322;10,0000;8,3975;10,6897;10,0000;10,6897
418,7645;10,2500;3,0681;7,0000;7,8897;7,5862;7,0000;7,5862
429,3761;10,5000;3,1769;13,0000;4,4314;12,7586;13,0000;12,7586
439,2921;12,7500;2,8331;15,0000;4,7846;11,7241;15,0000;11,7241
464,1709;14,5000;2,6677;12,0000;7,0133;14,8276;12,0000;14,8276
485,8023;11,5000;2,7784;13,0000;5,1368;12,7586;13,0000;12,7586
510,8860;11,5000;2,6566;18,0000;4,8479;15,1724;18,0000;15,1724
533,4164;15,7500;3,0685;15,0000;4,0940;12,0690;15,0000;12,0690
554,8823;11,5000;2,8392;17,0000;27,8404;15,5172;17,0000;15,5172
579,5631;11,5000;3,2779;11,0000;9,2161;11,0345;11,0000;11,0345
605,7828;14,7500;2,7914;16,0000;5,8537;16,2069;16,0000;16,2069
632,9134;14,2500;3,1923;17,0000;3,1433;13,7931;17,0000;13,7931
653,5857;14,5000;2,8388;14,0000;9,4510;15,5172;14,0000;15,5172
665,5493;11,7500;2,9233;18,0000;6,3552;18,6207;18,0000;18,6207
675,4282;12,7500;2,8653;15,0000;4,8154;16,2069;15,0000;16,2069
685,0610;17,5000;2,6858;23,0000;2,4988;23,1034;23,0000;23,1034
694,1086;15,5000;2,7833;23,0000;2,7518;21,0345;23,0000;21,0345
703,3858;16,7500;2,3635;14,0000;2,4157;14,4828;14,0000;14,4828
731,6056;15,0000;2,4241;23,0000;5,3765;21,7241;23,0000;21,7241
761,4143;19,7500;2,4655;27,0000;2,2150;23,1034;27,0000;23,1034
791,1934;18,2500;2,5717;26,0000;2,1254;23,7931;26,0000;23,7931
820,4355;16,0000;2,3326;24,0000;2,1123;26,2069;24,0000;26,2069
850,2108;16,0000;2,4306;23,0000;2,3795;18,6207;23,0000;18,6207
880,6910;16,5000;2,5077;18,0000;2,1418;18,2759;18,0000;18,2759
891,8767;15,0000;2,4860;19,0000;10,7770;21,7241;19,0000;21,7241
920,0098;18,7500;2,4571;24,0000;14,1943;23,1034;24,0000;23,1034
954,9504;17,0000;2,6364;22,0000;30,1279;13,4483;22,0000;13,4483
