;config_65_avg
Standard_Acc;38,6000
RMSCE;0,0843
gaussian_noise;32,0236
shot_noise;29,0766
impulse_noise;32,6130
defocus_blur;27,1120
glass_blur;21,0216
motion_blur;31,2377
zoom_blur;28,6837
snow;15,7171
frost;18,0747
fog;16,5029
brightness;25,5403
contrast;18,4676
elastic_transform;35,7564
pixelate;36,5422
jpeg_compression;37,9175
speckle_noise;31,0413
gaussian_blur;21,2181
spatter;31,8271
saturate;20,6287
blue_noise_sample;28,8802
brownish_noise;26,9155
caustic_refraction;33,5953
checkerboard_cutout;36,7387
cocentric_sine_waves;27,8978
inverse_sparkles;23,7721
perlin_noise;31,6306
plasma_noise;19,0570
single_frequency_greyscale;28,4872
sparkles;38,5069
Acc_C-all-19;26,8948
Acc_C-original-15;27,0858
Acc_C-bar-10;29,5481
Acc_all-ex-pixelwise-noise-24;27,2020
RMSCE_C;0,1852
uniform-l1,8269.2,False,max;39,4000
uniform-l2,27.179,False,max;39,0000
uniform-linf,0.2557,False,max;36,6000
uniform-l0.5,200000000.0,True,max;39,4000
uniform-l1,2500.0,True,max;39,6000
uniform-l2,8.0,True,max;38,8000
uniform-l10,0.07,True,max;38,4000
uniform-l50,0.035,True,max;38,8000
uniform-linf,0.015,True,max;38,2000
uniform-l0-impulse,0.01,True,max;38,0000
uniform-l0-impulse,0.02,True,max;37,6000
uniform-l0-impulse,0.05,True,max;37,0000
uniform-l0-impulse,0.1,True,max;35,2000
uniform-l0-impulse,0.2,True,max;27,2000
uniform-l0-impulse,0.5,True,max;19,6000
uniform-l0.5,200000000.0,False,max;39,4000
uniform-l0.5,500000000.0,False,max;38,6000
uniform-l0.5,1000000000.0,False,max;38,0000
uniform-l0.5,2000000000.0,False,max;35,0000
uniform-l0.5,5000000000.0,False,max;24,6000
uniform-l0.5,10000000000.0,False,max;21,0000
uniform-l1,1000.0,False,max;38,8000
uniform-l1,5000.0,False,max;38,4000
uniform-l1,10000.0,False,max;37,0000
uniform-l1,20000.0,False,max;36,6000
uniform-l1,50000.0,False,max;24,2000
uniform-l1,100000.0,False,max;17,8000
uniform-l2,5.0,False,max;38,4000
uniform-l2,10.0,False,max;38,4000
uniform-l2,20.0,False,max;39,2000
uniform-l2,50.0,False,max;38,2000
uniform-l2,100.0,False,max;27,6000
uniform-l2,200.0,False,max;21,6000
uniform-l10,0.05,False,max;38,2000
uniform-l10,0.1,False,max;38,6000
uniform-l10,0.2,False,max;38,4000
uniform-l10,0.5,False,max;36,8000
uniform-l10,1.0,False,max;32,0000
uniform-l10,2.0,False,max;21,4000
uniform-l50,0.02,False,max;38,6000
uniform-l50,0.05,False,max;39,0000
uniform-l50,0.1,False,max;39,2000
uniform-l50,0.2,False,max;37,6000
uniform-l50,0.5,False,max;29,2000
uniform-l50,1.0,False,max;19,4000
uniform-linf,0.02,False,max;38,2000
uniform-linf,0.05,False,max;39,0000
uniform-linf,0.1,False,max;37,6000
uniform-linf,0.2,False,max;37,0000
uniform-linf,0.5,False,max;25,8000
uniform-linf,1.0,False,max;19,0000
Class Separation Robustness;38,3333
imperceptible Robustness;38,8667
Average p-norm robustness;33,1524
