;config_68_avg
Standard_Acc;43,0000
RMSCE;0,1613
gaussian_noise;26,5226
shot_noise;28,6837
impulse_noise;28,0943
defocus_blur;22,5933
glass_blur;22,2004
motion_blur;25,9332
zoom_blur;25,7367
snow;20,4322
frost;18,6640
fog;20,4322
brightness;26,1297
contrast;19,2534
elastic_transform;35,7564
pixelate;35,5599
jpeg_compression;37,5246
speckle_noise;28,4872
gaussian_blur;16,8959
spatter;33,2024
saturate;25,5403
blue_noise_sample;27,3084
brownish_noise;27,5049
caustic_refraction;35,9528
checkerboard_cutout;39,0963
cocentric_sine_waves;30,0589
inverse_sparkles;24,3615
perlin_noise;30,6483
plasma_noise;18,8605
single_frequency_greyscale;26,3261
sparkles;36,7387
Acc_C-all-19;26,1917
Acc_C-original-15;26,2344
Acc_C-bar-10;29,6857
Acc_all-ex-pixelwise-noise-24;27,3084
RMSCE_C;0,2439
uniform-l1,8269.2,False,max;45,0000
uniform-l2,27.179,False,max;44,0000
uniform-linf,0.2557,False,max;32,0000
uniform-l0.5,200000000.0,True,max;39,0000
uniform-l1,2500.0,True,max;41,0000
uniform-l2,8.0,True,max;41,0000
uniform-l10,0.07,True,max;41,0000
uniform-l50,0.035,True,max;42,0000
uniform-linf,0.015,True,max;41,0000
uniform-l0-impulse,0.01,True,max;44,0000
uniform-l0-impulse,0.02,True,max;41,0000
uniform-l0-impulse,0.05,True,max;34,0000
uniform-l0-impulse,0.1,True,max;29,0000
uniform-l0-impulse,0.2,True,max;26,0000
uniform-l0-impulse,0.5,True,max;18,0000
uniform-l0.5,200000000.0,False,max;41,0000
uniform-l0.5,500000000.0,False,max;44,0000
uniform-l0.5,1000000000.0,False,max;37,0000
uniform-l0.5,2000000000.0,False,max;30,0000
uniform-l0.5,5000000000.0,False,max;24,0000
uniform-l0.5,10000000000.0,False,max;18,0000
uniform-l1,1000.0,False,max;42,0000
uniform-l1,5000.0,False,max;43,0000
uniform-l1,10000.0,False,max;42,0000
uniform-l1,20000.0,False,max;31,0000
uniform-l1,50000.0,False,max;23,0000
uniform-l1,100000.0,False,max;14,0000
uniform-l2,5.0,False,max;42,0000
uniform-l2,10.0,False,max;40,0000
uniform-l2,20.0,False,max;45,0000
uniform-l2,50.0,False,max;35,0000
uniform-l2,100.0,False,max;32,0000
uniform-l2,200.0,False,max;21,0000
uniform-l10,0.05,False,max;42,0000
uniform-l10,0.1,False,max;39,0000
uniform-l10,0.2,False,max;43,0000
uniform-l10,0.5,False,max;37,0000
uniform-l10,1.0,False,max;31,0000
uniform-l10,2.0,False,max;21,0000
uniform-l50,0.02,False,max;42,0000
uniform-l50,0.05,False,max;40,0000
uniform-l50,0.1,False,max;42,0000
uniform-l50,0.2,False,max;41,0000
uniform-l50,0.5,False,max;31,0000
uniform-l50,1.0,False,max;22,0000
uniform-linf,0.02,False,max;42,0000
uniform-linf,0.05,False,max;41,0000
uniform-linf,0.1,False,max;43,0000
uniform-linf,0.2,False,max;37,0000
uniform-linf,0.5,False,max;25,0000
uniform-linf,1.0,False,max;16,0000
Class Separation Robustness;40,3333
imperceptible Robustness;40,8333
Average p-norm robustness;34,0714
