;config_791_avg;config_791_std;config_791_run_0;config_791_run_1;config_791_run_2
uniform-l1,125.0,True,max;66,1067;0,5141;66,4500;66,4900;65,3800
uniform-l2,2.0,True,max;65,5133;0,6469;66,0900;65,8400;64,6100
uniform-l10,0.06,True,max;65,7133;0,5539;66,1000;66,1100;64,9300
uniform-l50,0.04,True,max;65,2233;0,7372;65,8600;65,6200;64,1900
uniform-linf,0.01,True,max;66,4900;0,5545;66,8100;66,9500;65,7100
uniform-l0-impulse,0.01,True,max;62,6600;0,6370;63,4300;62,6800;61,8700
uniform-l0-impulse,0.02,True,max;56,8500;0,5500;57,3300;57,1400;56,0800
uniform-l0-impulse,0.05,True,max;38,5367;0,7083;38,8800;39,1800;37,5500
uniform-l0-impulse,0.1,True,max;18,5900;0,6960;18,7200;19,3700;17,6800
uniform-l0-impulse,0.2,True,max;5,8333;0,3476;5,5300;6,3200;5,6500
uniform-l0-impulse,0.5,True,max;0,9867;0,1443;0,9000;0,8700;1,1900
uniform-l0.5,500000.0,False,max;66,5100;0,6020;66,8100;67,0500;65,6700
uniform-l0.5,1000000.0,False,max;65,7833;0,6394;66,2700;66,2000;64,8800
uniform-l0.5,2000000.0,False,max;62,6000;0,6182;63,1100;62,9600;61,7300
uniform-l0.5,5000000.0,False,max;47,4000;0,3973;47,7200;47,6400;46,8400
uniform-l0.5,10000000.0,False,max;24,9233;0,3657;25,4200;24,8000;24,5500
uniform-l0.5,20000000.0,False,max;7,7233;0,3432;7,8000;8,1000;7,2700
uniform-l1,100.0,False,max;66,3733;0,5061;66,7800;66,6800;65,6600
uniform-l1,200.0,False,max;64,7500;0,6281;65,3400;65,0300;63,8800
uniform-l1,500.0,False,max;55,6300;0,3514;56,0700;55,6100;55,2100
uniform-l1,1000.0,False,max;35,9733;0,2572;36,1400;36,1700;35,6100
uniform-l1,2000.0,False,max;11,6367;0,3565;12,0500;11,6800;11,1800
uniform-l1,5000.0,False,max;1,2667;0,0403;1,3000;1,2100;1,2900
uniform-l2,1.0,False,max;66,4900;0,5640;66,7900;66,9800;65,7000
uniform-l2,2.0,False,max;65,5167;0,5725;66,0400;65,7900;64,7200
uniform-l2,5.0,False,max;59,2133;0,5332;59,9000;59,1400;58,6000
uniform-l2,10.0,False,max;42,5700;0,3536;42,9700;42,6300;42,1100
uniform-l2,20.0,False,max;16,9367;0,3980;16,8800;17,4500;16,4800
uniform-l2,50.0,False,max;1,5567;0,0953;1,5800;1,4300;1,6600
uniform-l10,0.05,False,max;66,0700;0,5910;66,4000;66,5700;65,2400
uniform-l10,0.1,False,max;64,0500;0,7677;64,8400;64,3000;63,0100
uniform-l10,0.2,False,max;55,8100;0,2502;56,0300;55,9400;55,4600
uniform-l10,0.5,False,max;26,2233;0,3598;26,0100;26,7300;25,9300
uniform-l10,1.0,False,max;5,2500;0,1980;5,2100;5,5100;5,0300
uniform-l10,2.0,False,max;0,6600;0,0804;0,6300;0,5800;0,7700
uniform-l50,0.02,False,max;66,4267;0,4892;66,6000;66,9200;65,7600
uniform-l50,0.05,False,max;64,1867;0,7641;64,8700;64,5700;63,1200
uniform-l50,0.1,False,max;56,9700;0,4011;57,4400;57,0100;56,4600
uniform-l50,0.2,False,max;37,5400;0,1431;37,3700;37,7200;37,5300
uniform-l50,0.5,False,max;6,3167;0,1515;6,5100;6,3000;6,1400
uniform-l50,1.0,False,max;0,8400;0,1846;0,7300;0,6900;1,1000
uniform-linf,0.01,False,max;66,6933;0,5061;66,9300;67,1600;65,9900
uniform-linf,0.02,False,max;66,2167;0,6465;66,5100;66,8200;65,3200
uniform-linf,0.05,False,max;63,5867;0,7453;64,2700;63,9400;62,5500
uniform-linf,0.1,False,max;54,6467;0,3968;55,1500;54,6100;54,1800
uniform-linf,0.2,False,max;33,0767;0,1470;33,2600;33,0700;32,9000
uniform-linf,0.5,False,max;4,6567;0,0249;4,6500;4,6900;4,6300
Class Separation Robustness;52,7578;0,5120;53,0133;53,2167;52,0433
imperceptible Robustness;65,8861;0,5925;66,3200;66,2900;65,0483
Average p-norm robustness;40,1317;0,3599;40,4088;40,3629;39,6233
