;config_111_avg
Standard_Acc;68,5700
RMSCE;0,0782
gaussian_noise;22,6480
shot_noise;28,3520
impulse_noise;26,6440
defocus_blur;26,4780
glass_blur;20,0400
motion_blur;33,1380
zoom_blur;30,6860
snow;37,1000
frost;40,5820
fog;40,3700
brightness;52,3120
contrast;23,7040
elastic_transform;43,3780
pixelate;44,1000
jpeg_compression;47,0740
speckle_noise;21,1000
gaussian_blur;26,5340
spatter;45,4140
saturate;46,0620
blue_noise_sample;41,5060
brownish_noise;49,9760
caustic_refraction;32,8640
checkerboard_cutout;46,4220
cocentric_sine_waves;24,1960
inverse_sparkles;25,8860
perlin_noise;53,1940
plasma_noise;25,4200
single_frequency_greyscale;21,1840
sparkles;59,5180
Acc_C-all-19;34,5114
Acc_C-original-15;34,4404
Acc_C-bar-10;38,0166
Acc_all-ex-pixelwise-noise-24;37,3180
RMSCE_C;0,0993
uniform-l1,130.9,False,max;65,8200
uniform-l2,2.611,False,max;63,3700
uniform-linf,0.1303,False,max;49,0000
uniform-l0.5,700000.0,True,max;66,6900
uniform-l1,125.0,True,max;66,1000
uniform-l2,2.0,True,max;64,8300
uniform-l10,0.06,True,max;65,2900
uniform-l50,0.04,True,max;64,1100
uniform-linf,0.01,True,max;67,3700
uniform-l0-impulse,0.01,True,max;61,4700
uniform-l0-impulse,0.02,True,max;54,6000
uniform-l0-impulse,0.05,True,max;38,1500
uniform-l0-impulse,0.1,True,max;20,2500
uniform-l0-impulse,0.2,True,max;6,5400
uniform-l0-impulse,0.5,True,max;0,8600
uniform-l0.5,500000.0,False,max;67,5200
uniform-l0.5,1000000.0,False,max;65,3700
uniform-l0.5,2000000.0,False,max;61,0800
uniform-l0.5,5000000.0,False,max;48,9700
uniform-l0.5,10000000.0,False,max;27,8300
uniform-l0.5,20000000.0,False,max;8,6400
uniform-l1,100.0,False,max;67,1300
uniform-l1,200.0,False,max;63,4900
uniform-l1,500.0,False,max;55,0800
uniform-l1,1000.0,False,max;38,5200
uniform-l1,2000.0,False,max;12,9400
uniform-l1,5000.0,False,max;1,4100
uniform-l2,1.0,False,max;67,6200
uniform-l2,2.0,False,max;64,8000
uniform-l2,5.0,False,max;58,1000
uniform-l2,10.0,False,max;44,9200
uniform-l2,20.0,False,max;18,8800
uniform-l2,50.0,False,max;1,5800
uniform-l10,0.05,False,max;66,2600
uniform-l10,0.1,False,max;62,0900
uniform-l10,0.2,False,max;55,1500
uniform-l10,0.5,False,max;28,9800
uniform-l10,1.0,False,max;5,8600
uniform-l10,2.0,False,max;0,7600
uniform-l50,0.02,False,max;67,2400
uniform-l50,0.05,False,max;62,6700
uniform-l50,0.1,False,max;55,8900
uniform-l50,0.2,False,max;40,0600
uniform-l50,0.5,False,max;6,8600
uniform-l50,1.0,False,max;0,7500
uniform-linf,0.01,False,max;68,1100
uniform-linf,0.02,False,max;66,8800
uniform-linf,0.05,False,max;61,9200
uniform-linf,0.1,False,max;54,0200
uniform-linf,0.2,False,max;35,6400
uniform-linf,0.5,False,max;4,8500
Class Separation Robustness;59,3967
imperceptible Robustness;65,7317
Average p-norm robustness;40,4700
