time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
114,2920;0,9900;5,2788;2,2300;5,1672;1,8862;2,2300;1,8862
237,2729;3,6190;5,0217;6,8000;4,6278;4,0931;6,8000;4,0931
356,8073;7,3010;4,7076;13,1900;3,9704;6,2897;13,1900;6,2897
468,0324;10,9860;4,4554;17,5500;3,7165;7,9172;17,5500;7,9172
575,5865;14,1370;4,2645;15,2200;4,1116;9,2586;15,2200;9,2586
693,5139;16,8430;4,1252;17,4300;3,8319;9,3621;17,4300;9,3621
806,0658;20,3040;3,9481;25,8700;3,2354;12,9931;25,8700;12,9931
911,9993;23,3980;3,8029;27,9000;3,2107;13,7414;27,9000;13,7414
1020,9473;26,1090;3,6854;34,3800;2,7560;16,8586;34,3800;16,8586
1133,5743;27,6390;3,6093;31,3800;2,9481;12,7931;31,3800;12,7931
1236,5052;29,4750;3,5271;37,5800;2,6157;18,3483;37,5800;18,3483
1347,6024;31,0770;3,4633;38,4400;2,5563;18,2586;38,4400;18,2586
1466,8566;32,4750;3,4093;38,1300;2,6459;18,5586;38,1300;18,5586
1578,3608;33,4200;3,3653;41,3900;2,4354;19,4552;41,3900;19,4552
1693,4663;34,4990;3,3172;43,1600;2,3674;20,9793;43,1600;20,9793
1800,6771;35,1380;3,2865;42,3300;2,3953;18,7310;42,3300;18,7310
1911,7415;35,9500;3,2510;40,7500;2,5129;17,9310;40,7500;17,9310
2021,1188;36,7400;3,2262;44,1800;2,3201;21,4759;44,1800;21,4759
2131,7591;37,4710;3,1971;44,2100;2,3290;21,8448;44,2100;21,8448
2238,5268;38,0050;3,1758;42,7200;2,4179;21,0621;42,7200;21,0621
2360,4079;38,6880;3,1512;46,2400;2,2525;23,7310;46,2400;23,7310
2480,2344;39,2550;3,1230;45,5900;2,2562;20,9828;45,5900;20,9828
2596,2748;39,4770;3,1169;45,7400;2,2659;22,2621;45,7400;22,2621
2710,7972;39,9470;3,0951;43,4400;2,3956;22,1138;43,4400;22,1138
2825,8662;40,1870;3,0879;44,0800;2,3431;24,0690;44,0800;24,0690
2931,6340;40,6900;3,0707;46,0200;2,2544;22,4966;46,0200;22,4966
3051,7324;41,2040;3,0472;45,3100;2,3006;23,4103;45,3100;23,4103
3160,2658;41,5570;3,0334;46,7300;2,2252;23,7414;46,7300;23,7414
3265,9623;41,8330;3,0183;48,0500;2,2146;23,9862;48,0500;23,9862
3378,0211;42,1970;3,0066;46,1900;2,3024;23,6241;46,1900;23,6241
3501,0499;42,4880;2,9941;49,9500;2,1081;23,5034;49,9500;23,5034
3607,6420;42,5550;2,9885;48,9200;2,1282;24,3690;48,9200;24,3690
3718,8696;42,6480;2,9824;49,4900;2,0997;23,1034;49,4900;23,1034
3827,1814;43,0160;2,9752;49,9500;2,0765;24,8690;49,9500;24,8690
3942,0904;43,1800;2,9660;49,4000;2,1259;25,1828;49,4000;25,1828
4053,8024;43,5400;2,9438;47,2000;2,2079;23,6483;47,2000;23,6483
4169,7555;43,8880;2,9343;47,3300;2,1947;23,2828;47,3300;23,2828
4277,7943;44,2040;2,9279;48,1100;2,1714;24,7103;48,1100;24,7103
4384,2717;44,3480;2,9190;50,3700;2,0594;24,5931;50,3700;24,5931
4493,9924;44,1410;2,9227;50,5400;2,0510;25,7655;50,5400;25,7655
4601,9023;45,0810;2,8958;48,8600;2,1455;22,9000;48,8600;22,9000
4713,7876;44,8270;2,8996;48,1500;2,1714;21,2345;48,1500;21,2345
4832,7432;44,9560;2,8947;52,0600;1,9765;26,7862;52,0600;26,7862
4946,8502;45,4760;2,8760;53,3000;1,9319;27,5172;53,3000;27,5172
5067,9994;45,4110;2,8782;50,5200;2,0351;23,9069;50,5200;23,9069
5185,2284;45,4160;2,8729;51,2200;2,0175;24,7000;51,2200;24,7000
5299,7480;45,6430;2,8673;48,7300;2,1484;24,0483;48,7300;24,0483
5415,6023;45,9810;2,8585;50,9500;2,0184;25,3621;50,9500;25,3621
5536,2630;45,9530;2,8504;51,5800;2,0149;26,4517;51,5800;26,4517
5654,1221;46,4420;2,8434;50,8400;2,0575;24,7483;50,8400;24,7483
5769,5772;46,1810;2,8429;52,0100;2,0287;27,0552;52,0100;27,0552
5889,7464;46,6370;2,8270;52,7800;1,9530;28,3586;52,7800;28,3586
6006,0300;46,6630;2,8251;51,5800;2,0221;28,1517;51,5800;28,1517
6129,3950;46,9500;2,8131;51,5200;2,0364;25,0517;51,5200;25,0517
6239,5461;47,2570;2,8006;52,5000;1,9753;24,4345;52,5000;24,4345
6365,3258;47,2070;2,8110;53,1500;1,9568;27,6414;53,1500;27,6414
6473,8605;47,6250;2,7982;53,8200;1,9105;28,1828;53,8200;28,1828
6585,9529;47,6520;2,7848;54,9200;1,8711;28,7276;54,9200;28,7276
6700,8518;47,6650;2,7869;55,0900;1,8712;28,5966;55,0900;28,5966
6805,2660;47,9270;2,7849;52,6200;1,9451;26,9034;52,6200;26,9034
6918,2970;48,2220;2,7667;53,8000;1,9332;26,7414;53,8000;26,7414
7033,7357;48,3860;2,7625;54,0500;1,9094;25,7828;54,0500;25,7828
7146,6134;48,4430;2,7614;53,9000;1,9301;25,8517;53,9000;25,8517
7266,9039;48,4450;2,7579;53,8000;1,9173;28,2759;53,8000;28,2759
7383,5245;48,9250;2,7430;55,0700;1,8624;30,2931;55,0700;30,2931
7504,8345;48,9140;2,7473;51,7000;2,0289;23,8793;51,7000;23,8793
7611,9150;48,9680;2,7378;54,2300;1,9286;27,0724;54,2300;27,0724
7738,1337;49,1830;2,7327;54,2300;1,8948;26,0655;54,2300;26,0655
7869,0917;49,4340;2,7217;55,5100;1,8832;29,0310;55,5100;29,0310
8022,2883;49,7950;2,7107;54,9900;1,9273;26,5069;54,9900;26,5069
8180,6517;49,5520;2,7174;56,3600;1,8068;29,8966;56,3600;29,8966
8320,9951;49,6670;2,7153;56,0600;1,8253;29,5345;56,0600;29,5345
8463,0354;50,0810;2,6976;55,6600;1,8503;28,7517;55,6600;28,7517
8607,5347;50,0490;2,6928;55,3800;1,8525;28,4414;55,3800;28,4414
8746,5693;50,2880;2,6898;56,1600;1,8250;27,8828;56,1600;27,8828
8897,6727;50,3310;2,6841;56,2800;1,8108;27,7655;56,2800;27,7655
9043,2947;50,5650;2,6694;56,3500;1,7997;29,9034;56,3500;29,9034
9186,5761;50,7650;2,6702;56,9900;1,8010;29,0172;56,9900;29,0172
9326,9696;50,8210;2,6672;57,0800;1,7977;29,7931;57,0800;29,7931
9471,4429;51,0910;2,6516;55,8700;1,8282;30,3276;55,8700;30,3276
9621,6214;51,4610;2,6430;55,7500;1,8431;29,9345;55,7500;29,9345
9771,8722;51,3050;2,6526;57,0300;1,7719;29,8310;57,0300;29,8310
9918,0258;51,6680;2,6332;56,5500;1,8013;31,6724;56,5500;31,6724
10065,8078;52,1360;2,6243;56,6400;1,8098;28,4207;56,6400;28,4207
10213,9109;51,8390;2,6267;58,1200;1,7250;30,5655;58,1200;30,5655
10364,4537;52,4090;2,6136;56,5400;1,8027;29,9000;56,5400;29,9000
10507,0160;52,3870;2,6078;56,2000;1,8230;29,9379;56,2000;29,9379
10655,1220;52,4770;2,6047;56,4000;1,8017;28,2862;56,4000;28,2862
10805,4808;52,8200;2,5859;56,8100;1,7827;28,5483;56,8100;28,5483
10961,1071;52,9250;2,5895;55,6200;1,8543;29,2310;55,6200;29,2310
11111,8785;52,7850;2,5916;57,0200;1,7940;29,8034;57,0200;29,8034
11262,5207;53,4430;2,5676;57,8900;1,7467;30,0966;57,8900;30,0966
11416,1497;53,4660;2,5704;58,1500;1,7448;30,4241;58,1500;30,4241
11551,7543;53,5880;2,5648;57,4800;1,7515;30,2724;57,4800;30,2724
11691,2549;53,7300;2,5572;57,7900;1,7476;31,7103;57,7900;31,7103
11835,4243;54,0250;2,5513;58,5000;1,7155;31,0828;58,5000;31,0828
11977,4577;54,1430;2,5422;57,5600;1,7606;30,4414;57,5600;30,4414
12114,8202;54,0330;2,5431;58,5000;1,7132;32,4517;58,5000;32,4517
12251,9674;54,5420;2,5324;58,9300;1,6880;30,9241;58,9300;30,9241
12389,5787;54,7720;2,5159;57,4000;1,7872;29,3172;57,4000;29,3172
12529,3441;54,9450;2,5154;59,0100;1,6936;29,8345;59,0100;29,8345
12666,2406;55,1310;2,5107;58,2900;1,7255;30,2138;58,2900;30,2138
12822,1945;55,7070;2,4898;58,9000;1,7020;31,2276;58,9000;31,2276
12972,4876;55,7560;2,4900;59,0800;1,6746;30,5552;59,0800;30,5552
13124,4355;55,8500;2,4841;59,0700;1,6808;32,9621;59,0700;32,9621
13279,3595;56,1160;2,4715;59,5800;1,6733;32,6552;59,5800;32,6552
13419,5002;56,5260;2,4588;58,1800;1,7433;31,2966;58,1800;31,2966
13556,2356;56,4250;2,4609;59,6300;1,6442;30,9690;59,6300;30,9690
13698,0417;56,6570;2,4530;60,1000;1,6469;32,1793;60,1000;32,1793
13843,0438;56,8770;2,4425;59,9900;1,6494;30,4483;59,9900;30,4483
