;config_258_avg
Standard_Acc;97,9861
RMSCE;0,0279
gaussian_noise;29,9000
shot_noise;38,7000
impulse_noise;36,0000
defocus_blur;76,3000
glass_blur;62,3000
motion_blur;89,3000
zoom_blur;78,8000
snow;59,5000
frost;56,6000
fog;79,1000
brightness;92,0000
contrast;65,6000
elastic_transform;95,2000
pixelate;97,2000
jpeg_compression;78,1000
speckle_noise;28,2000
gaussian_blur;71,5000
spatter;58,3000
saturate;78,9000
blue_noise_sample;52,1000
brownish_noise;65,0000
caustic_refraction;38,2000
checkerboard_cutout;46,8000
cocentric_sine_waves;37,7000
inverse_sparkles;36,0000
perlin_noise;45,5000
plasma_noise;30,2000
single_frequency_greyscale;33,2000
sparkles;73,4000
Acc_C-all-19;66,9211
Acc_C-original-15;68,9733
Acc_C-bar-10;45,8100
Acc_all-ex-pixelwise-noise-24;64,3625
RMSCE_C;0,2388
uniform-l1,130.9,False,max;93,4722
uniform-l2,2.611,False,max;84,1204
uniform-linf,0.1303,False,max;41,8287
uniform-l0.5,700000.0,True,max;95,1157
uniform-l1,125.0,True,max;94,1204
uniform-l2,2.0,True,max;90,3935
uniform-l10,0.06,True,max;92,0139
uniform-l50,0.04,True,max;87,1065
uniform-linf,0.01,True,max;96,2269
uniform-l0-impulse,0.01,True,max;75,0694
uniform-l0-impulse,0.02,True,max;51,3426
uniform-l0-impulse,0.05,True,max;22,9167
uniform-l0-impulse,0.1,True,max;12,1759
uniform-l0-impulse,0.2,True,max;11,1343
uniform-l0-impulse,0.5,True,max;11,1111
uniform-l0.5,500000.0,False,max;96,6667
uniform-l0.5,1000000.0,False,max;91,2269
uniform-l0.5,2000000.0,False,max;72,6157
uniform-l0.5,5000000.0,False,max;36,4583
uniform-l0.5,10000000.0,False,max;14,0278
uniform-l0.5,20000000.0,False,max;11,1806
uniform-l1,100.0,False,max;95,6713
uniform-l1,200.0,False,max;84,7222
uniform-l1,500.0,False,max;54,9769
uniform-l1,1000.0,False,max;22,9398
uniform-l1,2000.0,False,max;11,2269
uniform-l1,5000.0,False,max;11,1111
uniform-l2,1.0,False,max;96,9676
uniform-l2,2.0,False,max;90,3704
uniform-l2,5.0,False,max;64,5139
uniform-l2,10.0,False,max;33,0787
uniform-l2,20.0,False,max;11,8056
uniform-l2,50.0,False,max;11,1111
uniform-l10,0.05,False,max;93,9120
uniform-l10,0.1,False,max;79,5370
uniform-l10,0.2,False,max;55,9491
uniform-l10,0.5,False,max;15,8333
uniform-l10,1.0,False,max;11,1111
uniform-l10,2.0,False,max;11,1111
uniform-l50,0.02,False,max;96,3889
uniform-l50,0.05,False,max;81,7130
uniform-l50,0.1,False,max;59,8380
uniform-l50,0.2,False,max;26,4815
uniform-l50,0.5,False,max;11,1111
uniform-l50,1.0,False,max;11,1111
uniform-linf,0.01,False,max;97,6620
uniform-linf,0.02,False,max;95,6250
uniform-linf,0.05,False,max;78,6343
uniform-linf,0.1,False,max;54,5833
uniform-linf,0.2,False,max;21,6435
uniform-linf,0.5,False,max;11,1111
Class Separation Robustness;73,1404
imperceptible Robustness;92,4961
Average p-norm robustness;47,8042
