;config_269_avg;config_269_std;config_269_run_0;config_269_run_1;config_269_run_2
uniform-l10,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l10,2.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l50,0.02,False,max;94,2840;0,8640;93,0741;95,0370;94,7407
uniform-l50,0.05,False,max;73,8827;1,2607;72,1852;74,2593;75,2037
uniform-l50,0.1,False,max;50,9012;1,9922;48,1481;51,7593;52,7963
uniform-l50,0.2,False,max;21,4321;1,0262;20,0556;21,7222;22,5185
uniform-l50,0.5,False,max;11,1173;0,0087;11,1296;11,1111;11,1111
uniform-l50,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-linf,0.01,False,max;97,0988;0,2444;96,9259;97,4444;96,9259
uniform-linf,0.02,False,max;92,5864;1,0191;91,2037;93,6296;92,9259
uniform-linf,0.05,False,max;70,3951;1,3797;68,5185;70,8704;71,7963
uniform-linf,0.1,False,max;46,2222;2,5225;42,7963;47,0741;48,7963
uniform-linf,0.2,False,max;17,7037;0,8090;16,5741;18,1111;18,4259
uniform-linf,0.5,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
Class Separation Robustness;66,4918;1,3801;64,5556;67,2469;67,6728
imperceptible Robustness;87,7243;0,9454;86,3920;88,4877;88,2932
Average p-norm robustness;44,5442;0,7599;43,4727;45,0101;45,1499
