;config_781_avg;config_781_std;config_781_run_0;config_781_run_1;config_781_run_2
uniform-l2,2.0,False,max;84,8519;1,3569;83,4444;84,4259;86,6852
uniform-l2,5.0,False,max;55,1605;1,4141;53,2593;55,5741;56,6481
uniform-l2,10.0,False,max;21,5926;1,5114;19,4630;22,5000;22,8148
uniform-l2,20.0,False,max;11,1543;0,0315;11,1111;11,1852;11,1667
uniform-l2,50.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l10,0.05,False,max;91,7963;0,9775;91,3704;90,8704;93,1481
uniform-l10,0.1,False,max;71,4877;1,3751;70,2593;70,7963;73,4074
uniform-l10,0.2,False,max;45,3519;1,7778;42,8519;46,3704;46,8333
uniform-l10,0.5,False,max;12,0679;0,2458;11,7407;12,1296;12,3333
uniform-l10,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l10,2.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l50,0.02,False,max;95,2778;0,6983;95,0556;94,5556;96,2222
uniform-l50,0.05,False,max;73,5494;1,1320;72,5370;72,9815;75,1296
uniform-l50,0.1,False,max;48,7963;1,8960;46,1852;49,5741;50,6296
uniform-l50,0.2,False,max;16,6975;1,0260;15,2778;17,1481;17,6667
uniform-l50,0.5,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l50,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-linf,0.01,False,max;97,4938;0,2607;97,5556;97,1481;97,7778
uniform-linf,0.02,False,max;94,1914;0,8135;93,7407;93,5000;95,3333
uniform-linf,0.05,False,max;70,1667;1,3751;69,2222;69,1667;72,1111
uniform-linf,0.1,False,max;42,6481;1,9710;39,8889;43,6852;44,3704
uniform-linf,0.2,False,max;14,3272;0,5579;13,5741;14,5000;14,9074
uniform-linf,0.5,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
Class Separation Robustness;94,7490;0,3914;94,4691;94,4753;95,3025
imperceptible Robustness;88,8035;0,9546;88,0278;88,2346;90,1481
Average p-norm robustness;43,3593;0,6473;42,4912;43,5419;44,0450
