time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
100,4054;30,4028;2,0557;44,0741;1,5785;32,7759;44,0741;32,7759
181,7218;56,2130;1,4931;55,3333;1,3349;33,0345;55,3333;33,0345
281,5242;65,2870;1,2969;49,4815;1,7993;32,8793;49,4815;32,8793
380,9275;69,6435;1,2134;63,0000;1,1918;37,7069;63,0000;37,7069
458,1762;74,0741;1,1305;73,7037;0,7728;41,7586;73,7037;41,7586
544,9947;77,6296;1,0590;69,5185;0,8892;43,7241;69,5185;43,7241
626,4586;81,8519;0,9661;83,3148;0,4736;46,6379;83,3148;46,6379
693,0824;84,3472;0,9109;86,2778;0,4469;47,2586;86,2778;47,2586
757,5224;86,3889;0,8644;87,7963;0,3839;47,6724;87,7963;47,6724
815,9234;88,1528;0,8263;88,3333;0,3637;45,7414;88,3333;45,7414
884,5426;89,1157;0,8031;88,9815;0,3637;47,1897;88,9815;47,1897
960,8433;89,9537;0,7817;80,0741;0,6496;43,6724;80,0741;43,6724
1069,3419;91,3426;0,7556;87,9630;0,3724;48,0172;87,9630;48,0172
1188,2953;91,0000;0,7595;90,0370;0,3136;46,0517;90,0370;46,0517
1312,2241;91,8241;0,7424;90,1667;0,3279;50,7586;90,1667;50,7586
1433,8361;92,0139;0,7389;90,8333;0,2965;48,4310;90,8333;48,4310
1536,1063;92,0463;0,7331;94,2778;0,2028;49,3448;94,2778;49,3448
1638,1793;92,6481;0,7213;94,1852;0,2031;51,0000;94,1852;51,0000
1735,4253;92,7454;0,7175;94,9630;0,1915;51,3793;94,9630;51,3793
1833,3074;92,8796;0,7130;93,6296;0,2176;49,6724;93,6296;49,6724
1921,9764;93,1759;0,7093;94,1667;0,2057;48,6207;94,1667;48,6207
2043,0802;93,3750;0,7052;94,3519;0,2175;49,0517;94,3519;49,0517
2156,2764;93,5046;0,6990;90,1111;0,3507;46,0000;90,1111;46,0000
2278,3809;93,9028;0,6920;92,5741;0,2584;49,4138;92,5741;49,4138
2382,7536;93,7500;0,6989;95,0185;0,1891;51,9655;95,0185;51,9655
2476,0619;93,9722;0,6925;94,2963;0,2235;49,6897;94,2963;49,6897
2566,2697;94,1806;0,6842;95,1481;0,1813;50,6724;95,1481;50,6724
2659,6027;93,9583;0,6874;96,0556;0,1625;50,8793;96,0556;50,8793
2771,7969;94,5139;0,6793;95,0000;0,1926;51,9310;95,0000;51,9310
2893,8756;94,5556;0,6778;94,8333;0,1953;51,4828;94,8333;51,4828
3012,8153;94,4907;0,6754;93,5000;0,2230;51,9483;93,5000;51,9483
3106,1476;94,6065;0,6740;93,2037;0,2366;50,5862;93,2037;50,5862
3176,7044;94,5602;0,6730;94,6111;0,1911;52,4483;94,6111;52,4483
3233,0802;94,8426;0,6671;96,5000;0,1393;51,8276;96,5000;51,8276
3289,2924;94,9954;0,6669;96,5556;0,1423;52,7414;96,5556;52,7414
3347,2525;94,8889;0,6645;94,7037;0,1846;48,9483;94,7037;48,9483
3407,0474;94,9769;0,6636;94,5556;0,1952;53,2586;94,5556;53,2586
3490,0759;94,8843;0,6644;95,9259;0,1609;49,2931;95,9259;49,2931
3564,7224;95,2546;0,6589;94,8889;0,1952;48,9483;94,8889;48,9483
3628,1520;95,4352;0,6550;96,2037;0,1602;51,0000;96,2037;51,0000
3693,7644;95,2824;0,6561;96,3704;0,1514;51,8448;96,3704;51,8448
3792,9504;95,3796;0,6535;95,5370;0,1731;51,5690;95,5370;51,5690
3892,2788;95,6296;0,6486;96,0370;0,1604;51,2759;96,0370;51,2759
3973,9795;95,9444;0,6407;94,0926;0,2229;50,2759;94,0926;50,2759
4078,8310;95,5556;0,6502;95,7407;0,1755;51,4655;95,7407;51,4655
4176,4521;95,7685;0,6441;96,6852;0,1412;53,0000;96,6852;53,0000
4271,8124;95,8889;0,6440;96,8148;0,1392;53,0517;96,8148;53,0517
4366,8556;95,8519;0,6434;96,7037;0,1469;51,7759;96,7037;51,7759
4452,1627;96,0509;0,6402;95,7778;0,1711;53,6552;95,7778;53,6552
4512,3250;96,3148;0,6380;95,9630;0,1581;54,9310;95,9630;54,9310
4588,7260;96,1250;0,6367;97,4259;0,1217;55,7931;97,4259;55,7931
4671,5649;96,4398;0,6317;97,1667;0,1455;52,4483;97,1667;52,4483
4727,6302;96,5463;0,6277;95,0926;0,1829;51,0172;95,0926;51,0172
4810,8407;96,3056;0,6344;97,0926;0,1420;52,2931;97,0926;52,2931
4872,8317;96,5000;0,6317;96,8333;0,1351;54,6379;96,8333;54,6379
4931,1889;96,5972;0,6274;96,7407;0,1461;52,7586;96,7407;52,7586
4995,6167;96,4815;0,6293;91,4074;0,3061;50,8966;91,4074;50,8966
5057,5236;96,6435;0,6264;96,8148;0,1443;52,7069;96,8148;52,7069
5142,7453;96,7361;0,6242;97,4074;0,1311;53,7069;97,4074;53,7069
5215,6776;96,8194;0,6218;96,3148;0,1604;53,9655;96,3148;53,9655
5279,6956;96,8657;0,6194;97,1852;0,1372;54,8621;97,1852;54,8621
5363,0953;97,0741;0,6173;96,7963;0,1475;52,4828;96,7963;52,4828
5425,1987;96,9167;0,6188;97,6111;0,1204;52,9828;97,6111;52,9828
5505,8508;97,0694;0,6153;97,0926;0,1400;52,6897;97,0926;52,6897
5590,4128;97,2037;0,6141;97,2963;0,1314;52,3448;97,2963;52,3448
5652,3711;97,0602;0,6145;97,4074;0,1269;55,8276;97,4074;55,8276
5729,8118;97,2546;0,6111;97,8333;0,1116;55,2414;97,8333;55,2414
5800,7720;97,1991;0,6105;97,0741;0,1410;54,7759;97,0741;54,7759
5861,6545;97,3565;0,6082;97,3148;0,1339;54,5690;97,3148;54,5690
5922,3814;97,4954;0,6042;97,4259;0,1354;53,7931;97,4259;53,7931
