;config_250_avg
Standard_Acc;97,8009
RMSCE;0,0381
gaussian_noise;26,7000
shot_noise;33,2000
impulse_noise;36,6000
defocus_blur;72,1000
glass_blur;59,2000
motion_blur;83,6000
zoom_blur;76,7000
snow;42,8000
frost;47,7000
fog;73,8000
brightness;90,4000
contrast;64,8000
elastic_transform;95,4000
pixelate;94,7000
jpeg_compression;72,8000
speckle_noise;24,4000
gaussian_blur;65,6000
spatter;56,2000
saturate;77,7000
blue_noise_sample;40,5000
brownish_noise;57,4000
caustic_refraction;39,7000
checkerboard_cutout;45,3000
cocentric_sine_waves;26,3000
inverse_sparkles;34,1000
perlin_noise;36,0000
plasma_noise;27,7000
single_frequency_greyscale;24,7000
sparkles;70,6000
Acc_C-all-19;62,8632
Acc_C-original-15;64,7000
Acc_C-bar-10;40,2300
Acc_all-ex-pixelwise-noise-24;59,8042
RMSCE_C;0,2972
uniform-l1,130.9,False,max;92,8241
uniform-l2,2.611,False,max;85,2546
uniform-linf,0.1303,False,max;35,4167
uniform-l0.5,700000.0,True,max;94,6991
uniform-l1,125.0,True,max;92,9861
uniform-l2,2.0,True,max;90,7407
uniform-l10,0.06,True,max;91,4815
uniform-l50,0.04,True,max;88,3796
uniform-linf,0.01,True,max;95,2083
uniform-l0-impulse,0.01,True,max;83,1944
uniform-l0-impulse,0.02,True,max;62,2454
uniform-l0-impulse,0.05,True,max;18,9583
uniform-l0-impulse,0.1,True,max;11,1806
uniform-l0-impulse,0.2,True,max;11,1111
uniform-l0-impulse,0.5,True,max;11,1111
uniform-l0.5,500000.0,False,max;95,8565
uniform-l0.5,1000000.0,False,max;91,4583
uniform-l0.5,2000000.0,False,max;73,5648
uniform-l0.5,5000000.0,False,max;31,1111
uniform-l0.5,10000000.0,False,max;11,2269
uniform-l0.5,20000000.0,False,max;11,1111
uniform-l1,100.0,False,max;94,3056
uniform-l1,200.0,False,max;86,6435
uniform-l1,500.0,False,max;51,7824
uniform-l1,1000.0,False,max;14,9306
uniform-l1,2000.0,False,max;11,1111
uniform-l1,5000.0,False,max;11,1111
uniform-l2,1.0,False,max;95,7176
uniform-l2,2.0,False,max;90,3009
uniform-l2,5.0,False,max;62,9167
uniform-l2,10.0,False,max;24,6065
uniform-l2,20.0,False,max;11,1343
uniform-l2,50.0,False,max;11,1111
uniform-l10,0.05,False,max;92,8472
uniform-l10,0.1,False,max;79,4676
uniform-l10,0.2,False,max;52,7778
uniform-l10,0.5,False,max;11,5278
uniform-l10,1.0,False,max;11,1111
uniform-l10,2.0,False,max;11,1111
uniform-l50,0.02,False,max;94,7222
uniform-l50,0.05,False,max;82,2685
uniform-l50,0.1,False,max;56,4352
uniform-l50,0.2,False,max;18,1250
uniform-l50,0.5,False,max;11,1111
uniform-l50,1.0,False,max;11,1111
uniform-linf,0.01,False,max;97,2685
uniform-linf,0.02,False,max;94,2130
uniform-linf,0.05,False,max;78,5417
uniform-linf,0.1,False,max;50,0694
uniform-linf,0.2,False,max;14,0741
uniform-linf,0.5,False,max;11,1111
Class Separation Robustness;71,1651
imperceptible Robustness;92,2492
Average p-norm robustness;46,5642
