;config_293_avg
Standard_Acc;98,2963
RMSCE;0,0550
gaussian_noise;71,3704
shot_noise;75,9444
impulse_noise;79,8333
defocus_blur;61,3704
glass_blur;48,3889
motion_blur;79,4259
zoom_blur;65,0926
snow;45,5741
frost;43,5370
fog;47,7778
brightness;58,7222
contrast;31,2407
elastic_transform;89,6111
pixelate;94,7407
jpeg_compression;70,4630
speckle_noise;72,8519
gaussian_blur;49,5000
spatter;83,4259
saturate;42,1111
blue_noise_sample;64,4444
brownish_noise;41,8333
caustic_refraction;40,9630
checkerboard_cutout;71,2222
cocentric_sine_waves;29,8704
inverse_sparkles;37,1481
perlin_noise;40,8889
plasma_noise;22,1852
single_frequency_greyscale;36,7037
sparkles;73,9815
Acc_C-all-19;63,7359
Acc_C-original-15;64,2062
Acc_C-bar-10;45,9241
Acc_all-ex-pixelwise-noise-24;54,4074
RMSCE_C;0,2453
uniform-l1,34.09,False,max;98,4074
uniform-l2,0.4137,False,max;98,3889
uniform-linf,0.0157,False,max;92,0926
uniform-l0.5,700000.0,True,max;91,6481
uniform-l1,125.0,True,max;90,4815
uniform-l2,2.0,True,max;90,1296
uniform-l10,0.06,True,max;90,3704
uniform-l50,0.04,True,max;89,8889
uniform-linf,0.01,True,max;91,7778
uniform-l0-impulse,0.01,True,max;97,4259
uniform-l0-impulse,0.02,True,max;95,3519
uniform-l0-impulse,0.05,True,max;82,8889
uniform-l0-impulse,0.1,True,max;66,3704
uniform-l0-impulse,0.2,True,max;41,5370
uniform-l0-impulse,0.5,True,max;15,8519
uniform-l0.5,500000.0,False,max;93,1111
uniform-l0.5,1000000.0,False,max;90,4815
uniform-l0.5,2000000.0,False,max;88,7037
uniform-l0.5,5000000.0,False,max;79,6481
uniform-l0.5,10000000.0,False,max;66,2037
uniform-l0.5,20000000.0,False,max;40,0926
uniform-l1,100.0,False,max;91,6296
uniform-l1,200.0,False,max;89,7222
uniform-l1,500.0,False,max;84,4259
uniform-l1,1000.0,False,max;74,0556
uniform-l1,2000.0,False,max;46,7593
uniform-l1,5000.0,False,max;15,9444
uniform-l2,1.0,False,max;92,4815
uniform-l2,2.0,False,max;90,1111
uniform-l2,5.0,False,max;86,6296
uniform-l2,10.0,False,max;78,4630
uniform-l2,20.0,False,max;55,3889
uniform-l2,50.0,False,max;16,2963
uniform-l10,0.05,False,max;90,5185
uniform-l10,0.1,False,max;89,6111
uniform-l10,0.2,False,max;84,8148
uniform-l10,0.5,False,max;66,3519
uniform-l10,1.0,False,max;29,7593
uniform-l10,2.0,False,max;13,1852
uniform-l50,0.02,False,max;91,7407
uniform-l50,0.05,False,max;89,3704
uniform-l50,0.1,False,max;84,9630
uniform-l50,0.2,False,max;76,2037
uniform-l50,0.5,False,max;33,1852
uniform-l50,1.0,False,max;13,0370
uniform-linf,0.01,False,max;96,5370
uniform-linf,0.02,False,max;91,3333
uniform-linf,0.05,False,max;89,2593
uniform-linf,0.1,False,max;84,1111
uniform-linf,0.2,False,max;73,2963
uniform-linf,0.5,False,max;27,3704
Class Separation Robustness;96,2963
imperceptible Robustness;90,7160
Average p-norm robustness;69,1481
