;config_277_avg
Standard_Acc;98,2593
RMSCE;0,2727
gaussian_noise;83,5370
shot_noise;87,0185
impulse_noise;86,1111
defocus_blur;79,7037
glass_blur;65,1667
motion_blur;92,0370
zoom_blur;79,7407
snow;62,4074
frost;59,3704
fog;79,3704
brightness;91,0000
contrast;63,7037
elastic_transform;96,6296
pixelate;97,1296
jpeg_compression;83,0185
speckle_noise;85,8333
gaussian_blur;69,9074
spatter;76,1852
saturate;80,8519
blue_noise_sample;79,5000
brownish_noise;61,5926
caustic_refraction;43,1296
checkerboard_cutout;50,6111
cocentric_sine_waves;44,8704
inverse_sparkles;33,4074
perlin_noise;49,7963
plasma_noise;25,6481
single_frequency_greyscale;34,3704
sparkles;78,0556
Acc_C-all-19;79,9327
Acc_C-original-15;80,3963
Acc_C-bar-10;50,0981
Acc_all-ex-pixelwise-noise-24;66,5710
RMSCE_C;0,1874
uniform-l1,130.9,False,max;97,7037
uniform-l2,2.611,False,max;96,8519
uniform-linf,0.1303,False,max;88,5926
uniform-l0.5,700000.0,True,max;98,0370
uniform-l1,125.0,True,max;97,8704
uniform-l2,2.0,True,max;97,5556
uniform-l10,0.06,True,max;97,6667
uniform-l50,0.04,True,max;96,9259
uniform-linf,0.01,True,max;98,0185
uniform-l0-impulse,0.01,True,max;98,0185
uniform-l0-impulse,0.02,True,max;97,0000
uniform-l0-impulse,0.05,True,max;91,3519
uniform-l0-impulse,0.1,True,max;75,1852
uniform-l0-impulse,0.2,True,max;58,1667
uniform-l0-impulse,0.5,True,max;22,6667
uniform-l0.5,500000.0,False,max;98,0370
uniform-l0.5,1000000.0,False,max;97,7963
uniform-l0.5,2000000.0,False,max;95,8148
uniform-l0.5,5000000.0,False,max;88,7778
uniform-l0.5,10000000.0,False,max;80,0926
uniform-l0.5,20000000.0,False,max;60,3889
uniform-l1,100.0,False,max;97,9074
uniform-l1,200.0,False,max;97,1111
uniform-l1,500.0,False,max;92,0185
uniform-l1,1000.0,False,max;84,4815
uniform-l1,2000.0,False,max;67,7037
uniform-l1,5000.0,False,max;20,3889
uniform-l2,1.0,False,max;98,0370
uniform-l2,2.0,False,max;97,5000
uniform-l2,5.0,False,max;93,5000
uniform-l2,10.0,False,max;87,1111
uniform-l2,20.0,False,max;74,7963
uniform-l2,50.0,False,max;20,7593
uniform-l10,0.05,False,max;97,6667
uniform-l10,0.1,False,max;96,1111
uniform-l10,0.2,False,max;91,8148
uniform-l10,0.5,False,max;81,0000
uniform-l10,1.0,False,max;49,9259
uniform-l10,2.0,False,max;11,2037
uniform-l50,0.02,False,max;97,9815
uniform-l50,0.05,False,max;96,3704
uniform-l50,0.1,False,max;92,3704
uniform-l50,0.2,False,max;85,0556
uniform-l50,0.5,False,max;54,4444
uniform-l50,1.0,False,max;11,5000
uniform-linf,0.01,False,max;98,2407
uniform-linf,0.02,False,max;97,9444
uniform-linf,0.05,False,max;95,8704
uniform-linf,0.1,False,max;91,6667
uniform-linf,0.2,False,max;83,6111
uniform-linf,0.5,False,max;45,4074
Class Separation Robustness;94,3827
imperceptible Robustness;97,6790
Average p-norm robustness;77,9237
