;config_290_avg
Standard_Acc;98,5370
RMSCE;0,0677
gaussian_noise;12,5556
shot_noise;12,6667
impulse_noise;23,0000
defocus_blur;46,4444
glass_blur;39,3704
motion_blur;75,6296
zoom_blur;52,1481
snow;44,3333
frost;52,3889
fog;44,9630
brightness;61,5370
contrast;25,6852
elastic_transform;83,1852
pixelate;92,0000
jpeg_compression;49,2778
speckle_noise;11,5926
gaussian_blur;31,7778
spatter;60,9444
saturate;35,3148
blue_noise_sample;48,6667
brownish_noise;40,3889
caustic_refraction;52,0556
checkerboard_cutout;75,1667
cocentric_sine_waves;25,2407
inverse_sparkles;42,5926
perlin_noise;60,5370
plasma_noise;21,0185
single_frequency_greyscale;32,3519
sparkles;78,0741
Acc_C-all-19;44,9903
Acc_C-original-15;47,6790
Acc_C-bar-10;47,6093
Acc_all-ex-pixelwise-noise-24;50,9344
RMSCE_C;0,3499
uniform-l1,34.09,False,max;97,4259
uniform-l2,0.4137,False,max;97,6852
uniform-linf,0.0157,False,max;87,1111
uniform-l0.5,700000.0,True,max;80,9630
uniform-l1,125.0,True,max;76,5370
uniform-l2,2.0,True,max;63,5556
uniform-l10,0.06,True,max;70,0741
uniform-l50,0.04,True,max;52,5926
uniform-linf,0.01,True,max;85,3704
uniform-l0-impulse,0.01,True,max;59,2222
uniform-l0-impulse,0.02,True,max;20,9074
uniform-l0-impulse,0.05,True,max;11,7593
uniform-l0-impulse,0.1,True,max;11,6111
uniform-l0-impulse,0.2,True,max;11,4074
uniform-l0-impulse,0.5,True,max;11,3148
uniform-l0.5,500000.0,False,max;87,8519
uniform-l0.5,1000000.0,False,max;65,3889
uniform-l0.5,2000000.0,False,max;22,6667
uniform-l0.5,5000000.0,False,max;11,2778
uniform-l0.5,10000000.0,False,max;11,6852
uniform-l0.5,20000000.0,False,max;11,4815
uniform-l1,100.0,False,max;82,5926
uniform-l1,200.0,False,max;45,9444
uniform-l1,500.0,False,max;12,2407
uniform-l1,1000.0,False,max;11,5926
uniform-l1,2000.0,False,max;11,6111
uniform-l1,5000.0,False,max;11,3519
uniform-l2,1.0,False,max;87,1111
uniform-l2,2.0,False,max;63,2778
uniform-l2,5.0,False,max;14,4815
uniform-l2,10.0,False,max;11,3333
uniform-l2,20.0,False,max;11,7963
uniform-l2,50.0,False,max;11,2407
uniform-l10,0.05,False,max;77,5741
uniform-l10,0.1,False,max;34,2037
uniform-l10,0.2,False,max;12,2407
uniform-l10,0.5,False,max;11,7963
uniform-l10,1.0,False,max;11,5741
uniform-l10,2.0,False,max;11,1111
uniform-l50,0.02,False,max;84,6296
uniform-l50,0.05,False,max;38,4444
uniform-l50,0.1,False,max;12,7593
uniform-l50,0.2,False,max;11,4630
uniform-l50,0.5,False,max;11,7037
uniform-l50,1.0,False,max;11,1667
uniform-linf,0.01,False,max;92,8148
uniform-linf,0.02,False,max;82,2963
uniform-linf,0.05,False,max;31,1852
uniform-linf,0.1,False,max;12,0556
uniform-linf,0.2,False,max;11,6296
uniform-linf,0.5,False,max;11,5741
Class Separation Robustness;94,0741
imperceptible Robustness;71,5154
Average p-norm robustness;30,5088
