;config_265_avg
Standard_Acc;97,7083
RMSCE;0,0220
gaussian_noise;32,0000
shot_noise;40,2000
impulse_noise;35,5000
defocus_blur;72,6000
glass_blur;59,5000
motion_blur;85,0000
zoom_blur;72,7000
snow;55,2000
frost;54,9000
fog;76,2000
brightness;91,5000
contrast;63,7000
elastic_transform;95,0000
pixelate;96,4000
jpeg_compression;76,3000
speckle_noise;29,5000
gaussian_blur;68,1000
spatter;56,3000
saturate;79,4000
blue_noise_sample;51,6000
brownish_noise;62,4000
caustic_refraction;38,9000
checkerboard_cutout;40,4000
cocentric_sine_waves;34,0000
inverse_sparkles;32,4000
perlin_noise;47,3000
plasma_noise;30,2000
single_frequency_greyscale;32,0000
sparkles;71,2000
Acc_C-all-19;65,2632
Acc_C-original-15;67,1133
Acc_C-bar-10;44,0400
Acc_all-ex-pixelwise-noise-24;62,1500
RMSCE_C;0,2566
uniform-l1,130.9,False,max;93,4491
uniform-l2,2.611,False,max;83,8657
uniform-linf,0.1303,False,max;44,4676
uniform-l0.5,700000.0,True,max;95,2083
uniform-l1,125.0,True,max;94,1667
uniform-l2,2.0,True,max;90,1389
uniform-l10,0.06,True,max;91,7593
uniform-l50,0.04,True,max;86,8287
uniform-linf,0.01,True,max;96,5278
uniform-l0-impulse,0.01,True,max;69,9074
uniform-l0-impulse,0.02,True,max;51,8056
uniform-l0-impulse,0.05,True,max;25,3704
uniform-l0-impulse,0.1,True,max;13,3102
uniform-l0-impulse,0.2,True,max;11,1574
uniform-l0-impulse,0.5,True,max;11,1111
uniform-l0.5,500000.0,False,max;96,9907
uniform-l0.5,1000000.0,False,max;90,7176
uniform-l0.5,2000000.0,False,max;72,2685
uniform-l0.5,5000000.0,False,max;39,6991
uniform-l0.5,10000000.0,False,max;16,1574
uniform-l0.5,20000000.0,False,max;11,1111
uniform-l1,100.0,False,max;96,0185
uniform-l1,200.0,False,max;84,0972
uniform-l1,500.0,False,max;56,7130
uniform-l1,1000.0,False,max;25,5556
uniform-l1,2000.0,False,max;11,3889
uniform-l1,5000.0,False,max;11,1111
uniform-l2,1.0,False,max;96,9907
uniform-l2,2.0,False,max;90,2546
uniform-l2,5.0,False,max;64,4444
uniform-l2,10.0,False,max;35,4398
uniform-l2,20.0,False,max;12,5463
uniform-l2,50.0,False,max;11,1111
uniform-l10,0.05,False,max;94,5139
uniform-l10,0.1,False,max;78,5648
uniform-l10,0.2,False,max;57,7546
uniform-l10,0.5,False,max;18,6343
uniform-l10,1.0,False,max;11,1111
uniform-l10,2.0,False,max;11,1111
uniform-l50,0.02,False,max;96,5741
uniform-l50,0.05,False,max;81,2037
uniform-l50,0.1,False,max;60,2546
uniform-l50,0.2,False,max;29,4444
uniform-l50,0.5,False,max;11,1343
uniform-l50,1.0,False,max;11,1111
uniform-linf,0.01,False,max;97,6389
uniform-linf,0.02,False,max;95,7639
uniform-linf,0.05,False,max;77,8009
uniform-linf,0.1,False,max;55,9722
uniform-linf,0.2,False,max;24,4444
uniform-linf,0.5,False,max;11,1111
Class Separation Robustness;73,9275
imperceptible Robustness;92,4383
Average p-norm robustness;48,3196
