;config_271_avg
Standard_Acc;97,9259
RMSCE;0,0369
gaussian_noise;76,5741
shot_noise;80,6852
impulse_noise;81,9259
defocus_blur;75,7963
glass_blur;59,0741
motion_blur;91,1852
zoom_blur;76,4815
snow;57,1481
frost;54,6111
fog;78,6667
brightness;92,4074
contrast;66,6481
elastic_transform;96,1296
pixelate;96,8889
jpeg_compression;74,5926
speckle_noise;80,7593
gaussian_blur;67,0185
spatter;68,5556
saturate;78,0926
blue_noise_sample;77,1481
brownish_noise;63,8148
caustic_refraction;37,2593
checkerboard_cutout;46,7963
cocentric_sine_waves;42,6481
inverse_sparkles;33,1111
perlin_noise;45,3704
plasma_noise;32,9630
single_frequency_greyscale;33,7778
sparkles;74,3333
Acc_C-all-19;76,4864
Acc_C-original-15;77,2543
Acc_C-bar-10;48,7222
Acc_all-ex-pixelwise-noise-24;64,3071
RMSCE_C;0,1598
uniform-l1,34.09,False,max;97,8889
uniform-l2,0.4137,False,max;97,9074
uniform-linf,0.0157,False,max;97,5185
uniform-l0.5,700000.0,True,max;97,1481
uniform-l1,125.0,True,max;96,4815
uniform-l2,2.0,True,max;95,4630
uniform-l10,0.06,True,max;95,9444
uniform-l50,0.04,True,max;94,8519
uniform-linf,0.01,True,max;97,3148
uniform-l0-impulse,0.01,True,max;97,2963
uniform-l0-impulse,0.02,True,max;96,2778
uniform-l0-impulse,0.05,True,max;87,3704
uniform-l0-impulse,0.1,True,max;66,2222
uniform-l0-impulse,0.2,True,max;53,8519
uniform-l0-impulse,0.5,True,max;27,4074
uniform-l0.5,500000.0,False,max;97,3889
uniform-l0.5,1000000.0,False,max;95,7963
uniform-l0.5,2000000.0,False,max;92,7222
uniform-l0.5,5000000.0,False,max;85,3889
uniform-l0.5,10000000.0,False,max;69,8704
uniform-l0.5,20000000.0,False,max;55,2407
uniform-l1,100.0,False,max;96,8333
uniform-l1,200.0,False,max;94,3519
uniform-l1,500.0,False,max;89,2037
uniform-l1,1000.0,False,max;78,2593
uniform-l1,2000.0,False,max;59,4444
uniform-l1,5000.0,False,max;26,9444
uniform-l2,1.0,False,max;97,4259
uniform-l2,2.0,False,max;95,4444
uniform-l2,5.0,False,max;90,1852
uniform-l2,10.0,False,max;82,2407
uniform-l2,20.0,False,max;64,3704
uniform-l2,50.0,False,max;26,6111
uniform-l10,0.05,False,max;96,4074
uniform-l10,0.1,False,max;93,0185
uniform-l10,0.2,False,max;87,9815
uniform-l10,0.5,False,max;71,6296
uniform-l10,1.0,False,max;44,8148
uniform-l10,2.0,False,max;14,6481
uniform-l50,0.02,False,max;97,2963
uniform-l50,0.05,False,max;93,6667
uniform-l50,0.1,False,max;88,9815
uniform-l50,0.2,False,max;79,2222
uniform-l50,0.5,False,max;47,2407
uniform-l50,1.0,False,max;15,7963
uniform-linf,0.01,False,max;97,9074
uniform-linf,0.02,False,max;97,0000
uniform-linf,0.05,False,max;92,7593
uniform-linf,0.1,False,max;88,1667
uniform-linf,0.2,False,max;77,5370
uniform-linf,0.5,False,max;41,4444
Class Separation Robustness;97,7716
imperceptible Robustness;96,2006
Average p-norm robustness;75,0397
