;config_780_avg;config_780_std;config_780_run_0;config_780_run_1;config_780_run_2
Standard_Acc;98,1852;0,0545;98,1667;98,1296;98,2593
RMSCE;0,0294;0,0030;0,0335;0,0262;0,0286
gaussian_noise;27,5988;2,6149;24,1111;30,4074;28,2778
shot_noise;32,8333;3,7845;28,0000;37,2407;33,2593
impulse_noise;33,0000;1,1465;32,0370;32,3519;34,6111
defocus_blur;79,1296;0,3966;79,6481;79,0556;78,6852
glass_blur;61,0000;0,1704;61,2407;60,8704;60,8889
motion_blur;90,1667;0,5017;89,5185;90,7407;90,2407
zoom_blur;78,6111;0,2619;78,4259;78,9815;78,4259
snow;52,0802;3,3349;54,2222;47,3704;54,6481
frost;55,2531;1,1480;53,6296;56,0741;56,0556
fog;79,0309;0,7291;79,8704;79,1296;78,0926
brightness;93,2284;0,2664;92,8519;93,4074;93,4259
contrast;64,3333;1,7071;61,9815;65,0370;65,9815
elastic_transform;95,4938;0,4720;95,0000;95,3519;96,1296
pixelate;96,7531;0,3642;96,9630;96,2407;97,0556
jpeg_compression;73,4012;0,0746;73,4630;73,2963;73,4444
speckle_noise;23,5988;4,2742;18,2593;28,7222;23,8148
gaussian_blur;71,7099;1,3168;73,2037;71,9259;70,0000
spatter;49,3025;5,3700;54,3704;41,8704;51,6667
saturate;80,6481;0,6192;79,8333;81,3333;80,7778
blue_noise_sample;41,2222;1,3158;42,9259;39,7222;41,0185
brownish_noise;61,3395;0,8013;60,4444;61,1852;62,3889
caustic_refraction;40,8519;0,7596;40,3333;40,2963;41,9259
checkerboard_cutout;49,9630;2,2088;52,5185;47,1296;50,2407
cocentric_sine_waves;31,0988;0,8123;31,2037;32,0370;30,0556
inverse_sparkles;32,8395;0,9545;34,1852;32,0741;32,2593
perlin_noise;52,9506;0,4147;52,6667;52,6481;53,5370
plasma_noise;29,3457;0,4097;29,8704;28,8704;29,2963
single_frequency_greyscale;29,2222;0,3707;29,6667;29,2407;28,7593
sparkles;74,6605;1,9168;75,7778;71,9630;76,2407
Acc_C-all-19;65,1144;0,4135;64,5595;65,2320;65,5517
Acc_C-original-15;67,4609;0,5258;66,7309;67,7037;67,9481
Acc_C-bar-10;44,3494;0,6097;44,9593;43,5167;44,5722
Acc_all-ex-pixelwise-noise-24;63,4339;0,4799;63,7870;62,7554;63,7593
RMSCE_C;0,2573;0,0037;0,2578;0,2615;0,2525
uniform-l1,34.09,True,max;97,9877;0,0761;98,0000;97,8889;98,0741
uniform-l2,0.4137,True,max;98,0432;0,0761;98,0556;97,9444;98,1296
uniform-linf,0.0157,True,max;89,8210;1,7501;88,8519;92,2778;88,3333
uniform-l0.5,700000.0,True,max;93,6420;0,6329;93,2037;94,5370;93,1852
uniform-l1,125.0,True,max;91,7037;1,1482;91,0741;93,3148;90,7222
uniform-l2,2.0,True,max;87,0741;2,4037;85,6111;90,4630;85,1481
uniform-l10,0.06,True,max;88,9198;2,1683;87,5370;91,9815;87,2407
uniform-l50,0.04,True,max;83,3827;2,7156;81,3889;87,2222;81,5370
uniform-linf,0.01,True,max;95,8272;0,2664;95,6296;96,2037;95,6481
uniform-l0-impulse,0.01,True,max;68,9136;6,5303;72,9259;59,7037;74,1111
uniform-l0-impulse,0.02,True,max;46,3272;2,0528;44,2222;45,6481;49,1111
uniform-l0-impulse,0.05,True,max;20,2593;4,7495;14,0926;25,6481;21,0370
uniform-l0-impulse,0.1,True,max;11,3457;0,2145;11,1111;11,6296;11,2963
uniform-l0-impulse,0.2,True,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l0-impulse,0.5,True,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l0.5,500000.0,False,max;96,3580;0,1007;96,2222;96,4630;96,3889
uniform-l0.5,1000000.0,False,max;88,2840;1,9467;86,9074;91,0370;86,9074
uniform-l0.5,2000000.0,False,max;68,8086;3,6887;65,1852;73,8704;67,3704
uniform-l0.5,5000000.0,False,max;32,0494;6,0664;23,8333;38,2963;34,0185
uniform-l0.5,10000000.0,False,max;12,0679;0,6105;11,4259;12,8889;11,8889
uniform-l0.5,20000000.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l1,100.0,False,max;94,6481;0,4614;94,6296;95,2222;94,0926
uniform-l1,200.0,False,max;80,9691;2,8635;78,9074;85,0185;78,9815
uniform-l1,500.0,False,max;50,7840;4,7530;44,4259;55,8519;52,0741
uniform-l1,1000.0,False,max;18,1852;3,2319;13,8704;21,6481;19,0370
uniform-l1,2000.0,False,max;11,1173;0,0087;11,1111;11,1296;11,1111
uniform-l1,5000.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l2,1.0,False,max;96,4074;0,1181;96,3148;96,5741;96,3333
uniform-l2,2.0,False,max;87,1235;2,4419;85,5185;90,5741;85,2778
uniform-l2,5.0,False,max;59,6235;3,4889;55,6852;64,1667;59,0185
uniform-l2,10.0,False,max;27,4877;5,6029;19,8148;33,0370;29,6111
uniform-l2,20.0,False,max;11,1605;0,0698;11,1111;11,2593;11,1111
uniform-l2,50.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l10,0.05,False,max;92,3210;1,1573;91,7963;93,9259;91,2407
uniform-l10,0.1,False,max;75,2901;3,2066;72,4815;79,7778;73,6111
uniform-l10,0.2,False,max;51,8272;4,5900;46,0185;57,2407;52,2222
uniform-l10,0.5,False,max;12,7469;1,1081;11,5185;14,2037;12,5185
uniform-l10,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l10,2.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l50,0.02,False,max;95,3519;0,2751;95,1481;95,7407;95,1667
uniform-l50,0.05,False,max;77,1358;3,1839;74,3519;81,5926;75,4630
uniform-l50,0.1,False,max;54,4012;4,0071;49,4630;59,2778;54,4630
uniform-l50,0.2,False,max;21,1173;4,2153;15,3333;25,2593;22,7593
uniform-l50,0.5,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-l50,1.0,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
uniform-linf,0.01,False,max;97,6728;0,0611;97,6296;97,6296;97,7593
uniform-linf,0.02,False,max;94,5741;0,5318;94,5000;95,2593;93,9630
uniform-linf,0.05,False,max;73,8704;3,2748;70,8704;78,4259;72,3148
uniform-linf,0.1,False,max;49,4877;4,8234;43,2778;55,0370;50,1481
uniform-linf,0.2,False,max;17,0494;2,7453;13,3889;20,0000;17,7593
uniform-linf,0.5,False,max;11,1111;0,0000;11,1111;11,1111;11,1111
Class Separation Robustness;95,2840;0,5349;94,9691;96,0370;94,8457
imperceptible Robustness;90,0916;1,5538;89,0741;92,2870;88,9136
