;config_287_avg
Standard_Acc;97,2593
RMSCE;0,0440
gaussian_noise;85,3148
shot_noise;89,7407
impulse_noise;84,8704
defocus_blur;81,6296
glass_blur;62,2778
motion_blur;92,6667
zoom_blur;87,0926
snow;49,4074
frost;60,3519
fog;63,5741
brightness;89,9630
contrast;64,4630
elastic_transform;96,0185
pixelate;96,5556
jpeg_compression;84,5926
speckle_noise;89,6481
gaussian_blur;69,0926
spatter;68,8148
saturate;52,7593
blue_noise_sample;74,5000
brownish_noise;56,5741
caustic_refraction;45,7593
checkerboard_cutout;48,6296
cocentric_sine_waves;72,8519
inverse_sparkles;39,9074
perlin_noise;42,6111
plasma_noise;26,0185
single_frequency_greyscale;59,7593
sparkles;56,1667
Acc_C-all-19;77,3070
Acc_C-original-15;79,2346
Acc_C-bar-10;52,2778
Acc_all-ex-pixelwise-noise-24;65,3140
RMSCE_C;0,1535
uniform-l1,34.09,False,max;97,2963
uniform-l2,0.4137,False,max;97,2963
uniform-linf,0.0157,False,max;97,1111
uniform-l0.5,700000.0,True,max;97,0370
uniform-l1,125.0,True,max;96,9815
uniform-l2,2.0,True,max;96,8519
uniform-l10,0.06,True,max;96,8519
uniform-l50,0.04,True,max;96,4444
uniform-linf,0.01,True,max;97,0741
uniform-l0-impulse,0.01,True,max;92,4630
uniform-l0-impulse,0.02,True,max;91,0556
uniform-l0-impulse,0.05,True,max;86,7407
uniform-l0-impulse,0.1,True,max;80,0741
uniform-l0-impulse,0.2,True,max;69,6852
uniform-l0-impulse,0.5,True,max;48,9815
uniform-l0.5,500000.0,False,max;97,2037
uniform-l0.5,1000000.0,False,max;96,7407
uniform-l0.5,2000000.0,False,max;95,3333
uniform-l0.5,5000000.0,False,max;89,2778
uniform-l0.5,10000000.0,False,max;81,5370
uniform-l0.5,20000000.0,False,max;69,3704
uniform-l1,100.0,False,max;97,1667
uniform-l1,200.0,False,max;96,3333
uniform-l1,500.0,False,max;92,7963
uniform-l1,1000.0,False,max;85,5000
uniform-l1,2000.0,False,max;72,1852
uniform-l1,5000.0,False,max;51,3704
uniform-l2,1.0,False,max;97,1667
uniform-l2,2.0,False,max;96,8148
uniform-l2,5.0,False,max;94,1296
uniform-l2,10.0,False,max;88,8889
uniform-l2,20.0,False,max;75,8704
uniform-l2,50.0,False,max;51,5000
uniform-l10,0.05,False,max;96,9815
uniform-l10,0.1,False,max;96,0185
uniform-l10,0.2,False,max;93,2593
uniform-l10,0.5,False,max;81,6481
uniform-l10,1.0,False,max;63,4630
uniform-l10,2.0,False,max;36,0926
uniform-l50,0.02,False,max;97,0926
uniform-l50,0.05,False,max;96,1296
uniform-l50,0.1,False,max;93,7778
uniform-l50,0.2,False,max;87,6852
uniform-l50,0.5,False,max;63,8148
uniform-l50,1.0,False,max;38,1481
uniform-linf,0.01,False,max;97,2593
uniform-linf,0.02,False,max;96,8519
uniform-linf,0.05,False,max;96,0741
uniform-linf,0.1,False,max;92,9815
uniform-linf,0.2,False,max;85,3889
uniform-linf,0.5,False,max;61,7778
Class Separation Robustness;97,2346
imperceptible Robustness;96,8735
Average p-norm robustness;82,6817
