;config_113_avg
Standard_Acc;82,9000
RMSCE;0,0152
gaussian_noise;70,5540
shot_noise;73,2340
impulse_noise;81,0020
defocus_blur;77,5320
glass_blur;63,7300
motion_blur;71,1540
zoom_blur;74,8420
snow;72,4000
frost;68,4400
fog;76,6580
brightness;80,9520
contrast;77,2400
elastic_transform;73,0340
pixelate;68,9000
jpeg_compression;60,2520
speckle_noise;73,9500
gaussian_blur;75,1060
spatter;77,5600
saturate;76,2860
blue_noise;67,8200
brownish_noise;44,9000
checkerboard_cutout;71,7780
circular_motion_blur;75,9740
inverse_sparkles;47,8800
lines;58,6100
pinch_and_twirl;77,3820
ripple;60,1260
sparkles;70,4200
transverse_chromatic_abberation;45,6140
Acc_C-all-19;73,3066
Acc_C-original-15;72,6616
Acc_C-bar-10;62,0504
Acc_all-ex-pixelwise-noise-24;68,6154
RMSCE_C;0,0349
uniform-l1,15.7,False,max;82,4600
uniform-l2,0.4016,False,max;82,4500
uniform-linf,0.03333,False,max;80,8500
uniform-l0.5,25000.0,True,max;82,6600
uniform-l1,25.0,True,max;82,0000
uniform-l2,0.5,True,max;82,2100
uniform-l10,0.03,True,max;82,2400
uniform-l50,0.02,True,max;82,0500
uniform-linf,0.01,True,max;82,1300
uniform-l0-impulse,0.01,True,max;82,7200
uniform-l0-impulse,0.02,True,max;82,2300
uniform-l0-impulse,0.05,True,max;80,3800
uniform-l0-impulse,0.1,True,max;75,5700
uniform-l0-impulse,0.2,True,max;61,4600
uniform-l0-impulse,0.5,True,max;9,1800
uniform-l0.5,50000.0,False,max;81,9100
uniform-l0.5,100000.0,False,max;80,2100
uniform-l0.5,200000.0,False,max;76,8800
uniform-l0.5,500000.0,False,max;67,8200
uniform-l0.5,1000000.0,False,max;50,8100
uniform-l0.5,2000000.0,False,max;21,6600
uniform-l1,20.0,False,max;82,1700
uniform-l1,50.0,False,max;80,2200
uniform-l1,100.0,False,max;76,4800
uniform-l1,200.0,False,max;69,4200
uniform-l1,500.0,False,max;44,4800
uniform-l1,1000.0,False,max;12,3500
uniform-l2,0.5,False,max;82,3800
uniform-l2,1.0,False,max;80,9400
uniform-l2,2.0,False,max;77,5100
uniform-l2,5.0,False,max;67,5000
uniform-l2,10.0,False,max;48,5800
uniform-l2,20.0,False,max;13,5400
uniform-l10,0.02,False,max;82,6400
uniform-l10,0.05,False,max;81,0600
uniform-l10,0.1,False,max;77,8600
uniform-l10,0.2,False,max;71,9500
uniform-l10,0.5,False,max;49,4100
uniform-l10,1.0,False,max;14,1900
uniform-l50,0.01,False,max;82,7100
uniform-l50,0.02,False,max;82,1200
uniform-l50,0.05,False,max;78,9400
uniform-l50,0.1,False,max;73,5900
uniform-l50,0.2,False,max;61,9200
uniform-l50,0.5,False,max;22,7700
uniform-linf,0.01,False,max;82,8700
uniform-linf,0.02,False,max;82,1200
uniform-linf,0.05,False,max;78,6100
uniform-linf,0.1,False,max;72,9600
uniform-linf,0.2,False,max;60,5700
uniform-linf,0.5,False,max;18,3500
Class Separation Robustness;81,9200
imperceptible Robustness;82,2150
Average p-norm robustness;63,8343
