;config_120_avg
Standard_Acc;80,5300
RMSCE;0,0166
gaussian_noise;42,2000
shot_noise;50,6920
impulse_noise;57,3660
defocus_blur;72,0100
glass_blur;53,2060
motion_blur;64,6240
zoom_blur;69,7820
snow;67,8140
frost;62,0900
fog;70,6860
brightness;78,1900
contrast;71,7560
elastic_transform;69,1840
pixelate;55,9880
jpeg_compression;62,8680
speckle_noise;52,2280
gaussian_blur;68,0420
spatter;72,4620
saturate;71,4060
blue_noise;54,7060
brownish_noise;36,8640
checkerboard_cutout;64,3620
circular_motion_blur;74,9300
inverse_sparkles;37,3660
lines;53,7660
pinch_and_twirl;74,3960
ripple;62,4960
sparkles;65,8520
transverse_chromatic_abberation;37,0400
Acc_C-all-19;63,8207
Acc_C-original-15;63,2304
Acc_C-bar-10;56,1778
Acc_all-ex-pixelwise-noise-24;63,2158
RMSCE_C;0,0574
uniform-l1,15.7,False,max;80,0800
uniform-l2,0.4016,False,max;80,3600
uniform-linf,0.03333,False,max;77,5500
uniform-l0.5,25000.0,True,max;80,1900
uniform-l1,25.0,True,max;79,7100
uniform-l2,0.5,True,max;80,2900
uniform-l10,0.03,True,max;80,1600
uniform-l50,0.02,True,max;79,9300
uniform-linf,0.01,True,max;79,7300
uniform-l0-impulse,0.01,True,max;76,7800
uniform-l0-impulse,0.02,True,max;71,6200
uniform-l0-impulse,0.05,True,max;47,0600
uniform-l0-impulse,0.1,True,max;15,8100
uniform-l0-impulse,0.2,True,max;3,6300
uniform-l0-impulse,0.5,True,max;1,0100
uniform-l0.5,50000.0,False,max;79,1000
uniform-l0.5,100000.0,False,max;74,7800
uniform-l0.5,200000.0,False,max;58,9000
uniform-l0.5,500000.0,False,max;19,9400
uniform-l0.5,1000000.0,False,max;5,5300
uniform-l0.5,2000000.0,False,max;1,5300
uniform-l1,20.0,False,max;80,3000
uniform-l1,50.0,False,max;76,4200
uniform-l1,100.0,False,max;63,1400
uniform-l1,200.0,False,max;31,6500
uniform-l1,500.0,False,max;5,0700
uniform-l1,1000.0,False,max;1,3600
uniform-l2,0.5,False,max;80,0900
uniform-l2,1.0,False,max;78,0000
uniform-l2,2.0,False,max;69,0000
uniform-l2,5.0,False,max;30,7700
uniform-l2,10.0,False,max;7,3800
uniform-l2,20.0,False,max;1,4500
uniform-l10,0.02,False,max;80,3400
uniform-l10,0.05,False,max;78,7100
uniform-l10,0.1,False,max;72,0100
uniform-l10,0.2,False,max;47,6700
uniform-l10,0.5,False,max;9,8400
uniform-l10,1.0,False,max;1,7400
uniform-l50,0.01,False,max;80,3500
uniform-l50,0.02,False,max;80,0300
uniform-l50,0.05,False,max;74,7000
uniform-l50,0.1,False,max;55,9100
uniform-l50,0.2,False,max;22,1100
uniform-l50,0.5,False,max;2,6100
uniform-linf,0.01,False,max;80,5000
uniform-linf,0.02,False,max;79,5800
uniform-linf,0.05,False,max;73,3400
uniform-linf,0.1,False,max;52,2800
uniform-linf,0.2,False,max;18,7100
uniform-linf,0.5,False,max;2,1600
Class Separation Robustness;79,3300
imperceptible Robustness;80,0017
Average p-norm robustness;45,0693
