;config_121_avg
Standard_Acc;81,1000
RMSCE;0,0108
gaussian_noise;40,9080
shot_noise;49,8900
impulse_noise;56,5580
defocus_blur;72,9020
glass_blur;52,9900
motion_blur;65,3160
zoom_blur;70,7120
snow;68,4460
frost;63,2480
fog;72,1460
brightness;78,9960
contrast;74,1500
elastic_transform;69,1660
pixelate;52,7120
jpeg_compression;59,6040
speckle_noise;51,6720
gaussian_blur;69,6740
spatter;72,7600
saturate;72,5940
blue_noise;53,6560
brownish_noise;38,8340
checkerboard_cutout;65,1780
circular_motion_blur;75,4840
inverse_sparkles;40,3980
lines;54,0840
pinch_and_twirl;74,3840
ripple;58,2720
sparkles;66,1820
transverse_chromatic_abberation;38,0020
Acc_C-all-19;63,9181
Acc_C-original-15;63,1829
Acc_C-bar-10;56,4474
Acc_all-ex-pixelwise-noise-24;63,5931
RMSCE_C;0,0739
uniform-l1,15.7,False,max;80,6300
uniform-l2,0.4016,False,max;80,4500
uniform-linf,0.03333,False,max;77,2600
uniform-l0.5,25000.0,True,max;80,6100
uniform-l1,25.0,True,max;79,7400
uniform-l2,0.5,True,max;80,2000
uniform-l10,0.03,True,max;80,1800
uniform-l50,0.02,True,max;79,8200
uniform-linf,0.01,True,max;80,2100
uniform-l0-impulse,0.01,True,max;77,2300
uniform-l0-impulse,0.02,True,max;71,6300
uniform-l0-impulse,0.05,True,max;44,4100
uniform-l0-impulse,0.1,True,max;13,4000
uniform-l0-impulse,0.2,True,max;2,8500
uniform-l0-impulse,0.5,True,max;1,0800
uniform-l0.5,50000.0,False,max;79,1200
uniform-l0.5,100000.0,False,max;74,3500
uniform-l0.5,200000.0,False,max;58,1400
uniform-l0.5,500000.0,False,max;17,9000
uniform-l0.5,1000000.0,False,max;4,0000
uniform-l0.5,2000000.0,False,max;1,6600
uniform-l1,20.0,False,max;80,4100
uniform-l1,50.0,False,max;75,7600
uniform-l1,100.0,False,max;62,0000
uniform-l1,200.0,False,max;30,3600
uniform-l1,500.0,False,max;3,8400
uniform-l1,1000.0,False,max;1,5200
uniform-l2,0.5,False,max;80,2600
uniform-l2,1.0,False,max;78,0600
uniform-l2,2.0,False,max;68,1500
uniform-l2,5.0,False,max;28,8400
uniform-l2,10.0,False,max;5,9400
uniform-l2,20.0,False,max;1,6900
uniform-l10,0.02,False,max;80,5200
uniform-l10,0.05,False,max;78,4600
uniform-l10,0.1,False,max;70,9400
uniform-l10,0.2,False,max;46,9000
uniform-l10,0.5,False,max;7,7400
uniform-l10,1.0,False,max;1,5300
uniform-l50,0.01,False,max;80,7300
uniform-l50,0.02,False,max;80,1200
uniform-l50,0.05,False,max;73,9000
uniform-l50,0.1,False,max;55,1000
uniform-l50,0.2,False,max;20,3200
uniform-l50,0.5,False,max;2,1800
uniform-linf,0.01,False,max;80,8100
uniform-linf,0.02,False,max;79,7700
uniform-linf,0.05,False,max;72,4300
uniform-linf,0.1,False,max;51,6900
uniform-linf,0.2,False,max;16,8400
uniform-linf,0.5,False,max;2,0100
Class Separation Robustness;79,4467
imperceptible Robustness;80,1267
Average p-norm robustness;44,3950
