;config_127_avg
Standard_Acc;80,4800
RMSCE;0,0193
gaussian_noise;46,7340
shot_noise;54,5280
impulse_noise;56,5340
defocus_blur;72,4720
glass_blur;54,4980
motion_blur;65,1000
zoom_blur;70,2240
snow;68,2200
frost;64,3640
fog;71,5200
brightness;78,5560
contrast;74,0320
elastic_transform;69,0860
pixelate;57,7380
jpeg_compression;63,9500
speckle_noise;55,7960
gaussian_blur;69,2560
spatter;72,0860
saturate;71,9360
blue_noise;53,8080
brownish_noise;38,6860
checkerboard_cutout;63,8220
circular_motion_blur;75,3360
inverse_sparkles;39,5000
lines;53,8760
pinch_and_twirl;74,2440
ripple;63,0780
sparkles;65,1000
transverse_chromatic_abberation;40,8080
Acc_C-all-19;65,0858
Acc_C-original-15;64,5037
Acc_C-bar-10;56,8258
Acc_all-ex-pixelwise-noise-24;64,0620
RMSCE_C;0,0808
uniform-l1,15.7,False,max;80,3300
uniform-l2,0.4016,False,max;80,3100
uniform-linf,0.03333,False,max;78,2900
uniform-l0.5,25000.0,True,max;80,2900
uniform-l1,25.0,True,max;79,8100
uniform-l2,0.5,True,max;79,9600
uniform-l10,0.03,True,max;80,1600
uniform-l50,0.02,True,max;79,7900
uniform-linf,0.01,True,max;79,9000
uniform-l0-impulse,0.01,True,max;76,6100
uniform-l0-impulse,0.02,True,max;70,8100
uniform-l0-impulse,0.05,True,max;46,7800
uniform-l0-impulse,0.1,True,max;15,9100
uniform-l0-impulse,0.2,True,max;3,3300
uniform-l0-impulse,0.5,True,max;1,1500
uniform-l0.5,50000.0,False,max;79,2900
uniform-l0.5,100000.0,False,max;75,6800
uniform-l0.5,200000.0,False,max;62,5000
uniform-l0.5,500000.0,False,max;23,6100
uniform-l0.5,1000000.0,False,max;5,9400
uniform-l0.5,2000000.0,False,max;1,7100
uniform-l1,20.0,False,max;79,9700
uniform-l1,50.0,False,max;76,9600
uniform-l1,100.0,False,max;65,9400
uniform-l1,200.0,False,max;36,7500
uniform-l1,500.0,False,max;5,8300
uniform-l1,1000.0,False,max;1,5500
uniform-l2,0.5,False,max;80,1600
uniform-l2,1.0,False,max;78,9200
uniform-l2,2.0,False,max;71,0000
uniform-l2,5.0,False,max;35,8000
uniform-l2,10.0,False,max;8,9000
uniform-l2,20.0,False,max;1,7300
uniform-l10,0.02,False,max;80,4000
uniform-l10,0.05,False,max;79,4800
uniform-l10,0.1,False,max;73,3400
uniform-l10,0.2,False,max;52,6800
uniform-l10,0.5,False,max;11,2900
uniform-l10,1.0,False,max;1,9800
uniform-l50,0.01,False,max;80,3000
uniform-l50,0.02,False,max;79,9000
uniform-l50,0.05,False,max;75,7100
uniform-l50,0.1,False,max;60,3700
uniform-l50,0.2,False,max;26,6300
uniform-l50,0.5,False,max;3,1200
uniform-linf,0.01,False,max;80,3300
uniform-linf,0.02,False,max;79,8700
uniform-linf,0.05,False,max;74,6700
uniform-linf,0.1,False,max;57,1400
uniform-linf,0.2,False,max;22,6800
uniform-linf,0.5,False,max;2,3300
Class Separation Robustness;79,6433
imperceptible Robustness;79,9850
Average p-norm robustness;46,4060
