;config_18_avg
Standard_Acc;81,2900
RMSCE;0,0301
gaussian_noise;38,0380
shot_noise;47,3020
impulse_noise;54,9500
defocus_blur;74,3520
glass_blur;53,5140
motion_blur;65,1200
zoom_blur;71,8760
snow;68,8140
frost;60,9880
fog;72,6740
brightness;78,8420
contrast;75,4160
elastic_transform;68,8560
pixelate;47,1280
jpeg_compression;52,9220
speckle_noise;49,6740
gaussian_blur;72,8160
spatter;73,0340
saturate;72,8940
blue_noise;55,6880
brownish_noise;40,0140
checkerboard_cutout;68,1500
circular_motion_blur;73,9620
inverse_sparkles;42,8020
lines;53,9680
pinch_and_twirl;74,8040
ripple;52,7920
sparkles;67,4920
transverse_chromatic_abberation;39,2400
Acc_C-all-19;63,1163
Acc_C-original-15;62,0528
Acc_C-bar-10;56,8912
Acc_all-ex-pixelwise-noise-24;63,4363
RMSCE_C;0,1202
uniform-l1,15.7,False,max;80,3200
uniform-l2,0.4016,False,max;80,3500
uniform-linf,0.03333,False,max;75,6300
uniform-l0.5,25000.0,True,max;80,2900
uniform-l1,25.0,True,max;78,9600
uniform-l2,0.5,True,max;79,8200
uniform-l10,0.03,True,max;79,8800
uniform-l50,0.02,True,max;79,3400
uniform-linf,0.01,True,max;79,5600
uniform-l0-impulse,0.01,True,max;77,4300
uniform-l0-impulse,0.02,True,max;71,4400
uniform-l0-impulse,0.05,True,max;42,1300
uniform-l0-impulse,0.1,True,max;11,6900
uniform-l0-impulse,0.2,True,max;2,4100
uniform-l0-impulse,0.5,True,max;0,9100
uniform-l0.5,50000.0,False,max;78,5900
uniform-l0.5,100000.0,False,max;72,2000
uniform-l0.5,200000.0,False,max;54,4400
uniform-l0.5,500000.0,False,max;16,7900
uniform-l0.5,1000000.0,False,max;4,3600
uniform-l0.5,2000000.0,False,max;1,2600
uniform-l1,20.0,False,max;80,1500
uniform-l1,50.0,False,max;74,3500
uniform-l1,100.0,False,max;58,3800
uniform-l1,200.0,False,max;27,1300
uniform-l1,500.0,False,max;3,9700
uniform-l1,1000.0,False,max;1,0700
uniform-l2,0.5,False,max;79,8600
uniform-l2,1.0,False,max;76,1800
uniform-l2,2.0,False,max;65,1500
uniform-l2,5.0,False,max;26,3600
uniform-l2,10.0,False,max;6,0900
uniform-l2,20.0,False,max;1,1700
uniform-l10,0.02,False,max;80,6200
uniform-l10,0.05,False,max;77,6800
uniform-l10,0.1,False,max;68,2000
uniform-l10,0.2,False,max;43,2200
uniform-l10,0.5,False,max;7,9000
uniform-l10,1.0,False,max;1,3400
uniform-l50,0.01,False,max;80,7700
uniform-l50,0.02,False,max;79,3800
uniform-l50,0.05,False,max;72,0100
uniform-l50,0.1,False,max;51,2300
uniform-l50,0.2,False,max;19,1000
uniform-l50,0.5,False,max;2,0300
uniform-linf,0.01,False,max;80,6300
uniform-linf,0.02,False,max;79,1000
uniform-linf,0.05,False,max;69,8700
uniform-linf,0.1,False,max;47,3000
uniform-linf,0.2,False,max;15,8800
uniform-linf,0.5,False,max;1,6800
Class Separation Robustness;78,7667
imperceptible Robustness;79,6417
Average p-norm robustness;43,1298
