;config_223_avg
Standard_Acc;98,7242
RMSCE;0,0840
gaussian_noise;96,1857
shot_noise;95,3834
impulse_noise;98,0402
defocus_blur;58,9636
glass_blur;40,6024
motion_blur;47,3234
zoom_blur;31,3692
snow;94,8178
frost;97,1327
fog;97,3300
brightness;98,0139
contrast;97,8167
elastic_transform;91,4902
pixelate;68,0126
jpeg_compression;94,6995
speckle_noise;85,6504
gaussian_blur;74,3785
spatter;92,2268
saturate;98,6584
blue_noise;87,5838
brownish_noise;96,4751
checkerboard_cutout;58,5164
circular_motion_blur;65,8161
inverse_sparkles;70,1565
lines;54,4522
pinch_and_twirl;97,1722
ripple;86,4264
sparkles;56,4646
transverse_chromatic_abberation;62,6989
Acc_C-all-19;82,0050
Acc_C-original-15;80,4788
Acc_C-bar-10;73,5762
Acc_all-ex-pixelwise-noise-24;76,2923
RMSCE_C;0,1026
uniform-l1,130.9,False,max;98,2770
uniform-l2,2.611,False,max;98,3165
uniform-linf,0.1303,False,max;98,0666
uniform-l0.5,700000.0,True,max;98,3033
uniform-l1,125.0,True,max;98,2901
uniform-l2,2.0,True,max;98,3165
uniform-l10,0.06,True,max;98,3428
uniform-l50,0.04,True,max;98,3559
uniform-linf,0.01,True,max;98,3033
uniform-l0-impulse,0.01,True,max;98,3691
uniform-l0-impulse,0.02,True,max;98,3033
uniform-l0-impulse,0.05,True,max;98,1192
uniform-l0-impulse,0.1,True,max;97,2642
uniform-l0-impulse,0.2,True,max;91,6480
uniform-l0-impulse,0.5,True,max;2,6305
uniform-l0.5,500000.0,False,max;98,3165
uniform-l0.5,1000000.0,False,max;98,3691
uniform-l0.5,2000000.0,False,max;98,3954
uniform-l0.5,5000000.0,False,max;98,2375
uniform-l0.5,10000000.0,False,max;96,8434
uniform-l0.5,20000000.0,False,max;81,7177
uniform-l1,100.0,False,max;98,3165
uniform-l1,200.0,False,max;98,3428
uniform-l1,500.0,False,max;98,4217
uniform-l1,1000.0,False,max;97,5799
uniform-l1,2000.0,False,max;85,3084
uniform-l1,5000.0,False,max;2,6305
uniform-l2,1.0,False,max;98,3033
uniform-l2,2.0,False,max;98,3165
uniform-l2,5.0,False,max;98,3428
uniform-l2,10.0,False,max;97,8693
uniform-l2,20.0,False,max;89,8067
uniform-l2,50.0,False,max;2,6305
uniform-l10,0.05,False,max;98,3165
uniform-l10,0.1,False,max;98,4085
uniform-l10,0.2,False,max;98,3691
uniform-l10,0.5,False,max;94,4496
uniform-l10,1.0,False,max;5,4452
uniform-l10,2.0,False,max;2,6305
uniform-l50,0.02,False,max;98,2901
uniform-l50,0.05,False,max;98,3033
uniform-l50,0.1,False,max;98,3428
uniform-l50,0.2,False,max;97,4089
uniform-l50,0.5,False,max;9,8514
uniform-l50,1.0,False,max;2,6305
uniform-linf,0.01,False,max;98,3033
uniform-linf,0.02,False,max;98,3033
uniform-linf,0.05,False,max;98,3822
uniform-linf,0.1,False,max;98,2375
uniform-linf,0.2,False,max;96,4356
uniform-linf,0.5,False,max;3,7485
Class Separation Robustness;98,2200
imperceptible Robustness;98,3186
Average p-norm robustness;79,0462
