;config_241_avg
Standard_Acc;98,9872
RMSCE;0,0522
gaussian_noise;68,2494
shot_noise;92,2925
impulse_noise;58,1349
defocus_blur;4,0379
glass_blur;17,6246
motion_blur;6,3791
zoom_blur;4,4982
snow;20,1631
frost;8,9701
fog;3,1566
brightness;16,8092
contrast;2,6305
elastic_transform;5,8924
pixelate;31,8164
jpeg_compression;81,0470
speckle_noise;85,1111
gaussian_blur;4,0642
spatter;63,2250
saturate;96,1857
blue_noise;49,9145
brownish_noise;83,8090
checkerboard_cutout;7,0893
circular_motion_blur;59,8843
inverse_sparkles;43,3776
lines;6,9446
pinch_and_twirl;5,0375
ripple;18,2954
sparkles;36,8407
transverse_chromatic_abberation;43,5091
Acc_C-all-19;35,2783
Acc_C-original-15;28,1135
Acc_C-bar-10;35,4702
Acc_all-ex-pixelwise-noise-24;27,9703
RMSCE_C;0,1516
uniform-l1,204.5,False,max;98,8426
uniform-l2,5.84,False,max;97,9613
uniform-linf,0.1667,False,max;67,2892
uniform-l0.5,700000.0,True,max;98,8820
uniform-l1,125.0,True,max;98,8557
uniform-l2,2.0,True,max;98,8557
uniform-l10,0.06,True,max;98,8557
uniform-l50,0.04,True,max;98,8557
uniform-linf,0.01,True,max;98,8952
uniform-l0-impulse,0.01,True,max;67,6970
uniform-l0-impulse,0.02,True,max;65,6583
uniform-l0-impulse,0.05,True,max;56,9775
uniform-l0-impulse,0.1,True,max;48,6518
uniform-l0-impulse,0.2,True,max;36,0910
uniform-l0-impulse,0.5,True,max;4,5508
uniform-l0.5,500000.0,False,max;98,9083
uniform-l0.5,1000000.0,False,max;98,8689
uniform-l0.5,2000000.0,False,max;98,8557
uniform-l0.5,5000000.0,False,max;67,4734
uniform-l0.5,10000000.0,False,max;54,7679
uniform-l0.5,20000000.0,False,max;33,0001
uniform-l1,100.0,False,max;98,8952
uniform-l1,200.0,False,max;98,8952
uniform-l1,500.0,False,max;90,8983
uniform-l1,1000.0,False,max;66,1581
uniform-l1,2000.0,False,max;39,6554
uniform-l1,5000.0,False,max;4,6166
uniform-l2,1.0,False,max;98,8820
uniform-l2,2.0,False,max;98,8163
uniform-l2,5.0,False,max;98,7768
uniform-l2,10.0,False,max;67,3681
uniform-l2,20.0,False,max;48,3888
uniform-l2,50.0,False,max;3,9984
uniform-l10,0.05,False,max;98,8557
uniform-l10,0.1,False,max;98,8031
uniform-l10,0.2,False,max;96,0936
uniform-l10,0.5,False,max;60,3446
uniform-l10,1.0,False,max;12,6792
uniform-l10,2.0,False,max;2,6700
uniform-l50,0.02,False,max;98,8952
uniform-l50,0.05,False,max;98,8689
uniform-l50,0.1,False,max;98,3296
uniform-l50,0.2,False,max;67,1577
uniform-l50,0.5,False,max;14,0997
uniform-l50,1.0,False,max;2,6305
uniform-linf,0.01,False,max;98,8952
uniform-linf,0.02,False,max;98,8820
uniform-linf,0.05,False,max;98,8426
uniform-linf,0.1,False,max;90,5564
uniform-linf,0.2,False,max;66,4080
uniform-linf,0.5,False,max;11,7848
Class Separation Robustness;88,0310
imperceptible Robustness;98,8667
Average p-norm robustness;65,7535
