time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
51,6007;2,4102;0,6220;2,6303;0,5605;2,7241;2,6303;2,7241
97,3749;3,8613;0,5829;7,7265;0,4846;4,3966;7,7265;4,3966
144,5393;6,0978;0,5662;11,5568;0,4243;6,5690;11,5568;6,5690
189,4690;12,5346;0,5304;11,0143;0,3881;7,7586;11,0143;7,7586
235,5719;25,6439;0,4938;10,4060;0,4957;5,8103;10,4060;5,8103
280,3069;38,4431;0,4608;55,7948;0,2176;35,1552;55,7948;35,1552
338,1308;46,1201;0,4452;51,5864;0,4774;23,5690;51,5864;23,5690
387,5224;58,6837;0,4252;73,2698;0,1789;41,7241;73,2698;41,7241
430,1883;63,0411;0,4152;88,0815;0,1222;54,7241;88,0815;54,7241
472,7822;65,2528;0,4090;84,2019;0,1385;44,2586;84,2019;44,2586
526,0396;68,0971;0,4005;72,1190;0,1484;44,4828;72,1190;44,4828
585,0497;69,1017;0,3983;63,2911;0,2368;36,3276;63,2911;36,3276
627,3684;69,7548;0,3960;85,6321;0,1226;50,2414;85,6321;50,2414
674,0441;70,0566;0,3941;92,9969;0,1091;59,2241;92,9969;59,2241
726,7596;72,3552;0,3900;59,8225;0,3627;34,6034;59,8225;34,6034
775,5977;72,0824;0,3908;79,3523;0,1374;54,1897;79,3523;54,1897
817,1809;71,5945;0,3923;65,2967;0,1818;35,2241;65,2967;35,2241
864,6317;73,7484;0,3860;71,8889;0,1255;53,6552;71,8889;53,6552
920,3010;74,2900;0,3848;94,3449;0,1002;65,3966;94,3449;65,3966
964,4096;74,9556;0,3835;93,1613;0,1002;60,5000;93,1613;60,5000
1010,0951;76,0594;0,3807;93,3750;0,1019;62,1724;93,3750;62,1724
1054,7783;76,0015;0,3817;88,6076;0,1166;54,1724;88,6076;54,1724
1099,8549;75,9271;0,3819;72,5300;0,1634;53,4483;72,5300;53,4483
1143,9743;76,6464;0,3804;94,7230;0,0984;59,2241;94,7230;59,2241
1201,0147;77,4402;0,3777;90,2351;0,1140;58,8793;90,2351;58,8793
1247,6792;77,3699;0,3779;95,8080;0,0839;70,0862;95,8080;70,0862
1290,1194;77,1384;0,3791;96,0546;0,0690;65,6379;96,0546;65,6379
1335,9241;77,5766;0,3769;94,8710;0,0891;62,4138;94,8710;62,4138
1388,5213;78,4944;0,3752;95,1669;0,0924;65,1897;95,1669;65,1897
1436,3584;78,3745;0,3750;95,6436;0,0785;67,1034;95,6436;67,1034
1478,4041;78,7300;0,3740;96,3505;0,0839;69,7759;96,3505;69,7759
1531,7223;77,8701;0,3755;93,0133;0,0966;62,3448;93,0133;62,3448
1587,3733;78,7465;0,3736;94,5422;0,0895;66,4310;94,5422;66,4310
1630,5071;78,9822;0,3729;95,6600;0,0867;65,0000;95,6600;65,0000
1672,3999;78,8334;0,3739;96,0381;0,0896;70,9138;96,0381;70,9138
1719,7987;79,3708;0,3726;96,5313;0,0804;69,2931;96,5313;69,2931
1773,6241;79,9000;0,3715;94,2298;0,1002;63,8793;94,2298;63,8793
1820,4295;80,0157;0,3713;90,0049;0,1058;47,9310;90,0049;47,9310
1869,5984;79,5113;0,3722;96,7450;0,0763;65,7414;96,7450;65,7414
1915,3214;79,2964;0,3721;96,3012;0,0899;65,0000;96,3012;65,0000
1960,0729;80,2968;0,3703;96,1039;0,0758;67,7931;96,1039;67,7931
2002,9789;79,9702;0,3718;95,9888;0,0854;67,8966;95,9888;67,8966
2050,6200;80,5035;0,3705;96,1532;0,0829;68,8448;96,1532;68,8448
2103,5999;80,6028;0,3692;95,9066;0,0698;67,0517;95,9066;67,0517
2143,9149;80,3878;0,3694;96,0381;0,0780;68,0690;96,0381;68,0690
2195,4245;80,4994;0,3696;92,1092;0,1022;51,0172;92,1092;51,0172
2250,8240;80,0529;0,3706;95,9724;0,0762;72,0517;95,9724;72,0517
2292,6613;80,5945;0,3696;95,9066;0,0818;69,0172;95,9066;69,0172
2333,6449;81,0864;0,3689;95,3970;0,0855;62,3103;95,3970;62,3103
2388,2043;80,7350;0,3693;95,4463;0,0876;66,3966;95,4463;66,3966
2439,6529;80,6193;0,3690;96,7450;0,0734;68,3103;96,7450;68,3103
2480,8572;81,0120;0,3688;97,2218;0,0840;71,1207;97,2218;71,1207
2532,5918;81,7272;0,3668;96,9423;0,0916;70,8276;96,9423;70,8276
2575,1867;81,7066;0,3672;96,8765;0,0741;71,2241;96,8765;71,2241
2613,9598;81,8885;0,3661;96,8601;0,0767;68,5862;96,8601;68,5862
2652,9043;82,0704;0,3666;96,5313;0,0685;69,8966;96,5313;69,8966
2691,6103;81,2229;0,3680;95,4134;0,0745;70,0862;95,4134;70,0862
2730,6593;81,1815;0,3679;97,0409;0,0701;69,8448;97,0409;69,8448
2770,6892;82,0993;0,3655;96,6793;0,0840;70,4310;96,6793;70,4310
2811,1489;81,9257;0,3665;97,0081;0,0763;70,6207;97,0081;70,6207
2851,9288;81,4213;0,3674;96,8601;0,0797;72,0000;96,8601;72,0000
2892,7364;81,6156;0,3675;97,7478;0,0714;71,8793;97,7478;71,8793
2932,6580;81,4751;0,3673;97,2053;0,0763;70,1724;97,2053;70,1724
2972,1732;81,8967;0,3658;95,6765;0,0815;67,2759;95,6765;67,2759
3012,1813;82,0249;0,3661;97,4684;0,0826;72,0862;97,4684;72,0862
3051,8382;81,9422;0,3660;97,2053;0,0757;72,1034;97,2053;72,1034
3092,2136;82,3680;0,3648;96,9916;0,0789;72,1897;96,9916;72,1897
3132,9939;82,5127;0,3646;97,3533;0,0834;73,6207;97,3533;73,6207
3173,1633;82,4259;0,3654;97,2382;0,0808;72,0517;97,2382;72,0517
3213,7859;82,1406;0,3657;97,1231;0,0713;72,1379;97,1231;72,1379
3254,6980;82,3391;0,3649;97,5670;0,0813;74,8966;97,5670;74,8966
3295,2574;82,7525;0,3636;97,6985;0,0752;74,1034;97,6985;74,1034
3336,1147;82,2771;0,3657;97,0245;0,0744;71,2931;97,0245;71,2931
3376,4875;82,6409;0,3639;97,4355;0,0821;70,9655;97,4355;70,9655
3417,2441;81,9298;0,3660;97,8958;0,0787;74,2586;97,8958;74,2586
3457,7185;83,0501;0,3632;97,1396;0,0762;76,3621;97,1396;76,3621
3498,3598;83,2362;0,3632;97,9944;0,0668;75,0690;97,9944;75,0690
3538,8034;83,2196;0,3628;97,4026;0,0831;69,2241;97,4026;69,2241
3579,8882;82,5954;0,3638;97,7643;0,0747;73,4483;97,7643;73,4483
3620,0595;83,2941;0,3632;97,5177;0,0706;71,3448;97,5177;71,3448
3660,5613;82,7773;0,3642;97,2711;0,0840;71,9828;97,2711;71,9828
3701,0461;83,4760;0,3624;97,8465;0,0794;74,9828;97,8465;74,9828
3741,0368;82,8393;0,3635;97,3204;0,0801;72,8966;97,3204;72,8966
