;config_209_avg
Standard_Acc;98,5533
RMSCE;0,0407
gaussian_noise;83,7000
shot_noise;90,6000
impulse_noise;87,1000
defocus_blur;61,2000
glass_blur;50,7000
motion_blur;45,9000
zoom_blur;24,6000
snow;94,8000
frost;97,1000
fog;97,5000
brightness;98,2000
contrast;98,1000
elastic_transform;90,2000
pixelate;69,8000
jpeg_compression;85,1000
speckle_noise;88,2000
gaussian_blur;70,6000
spatter;89,0000
saturate;98,0000
blue_noise;61,2000
brownish_noise;98,6000
checkerboard_cutout;54,1000
circular_motion_blur;55,4000
inverse_sparkles;64,0000
lines;51,2000
pinch_and_twirl;97,1000
ripple;88,0000
sparkles;53,8000
transverse_chromatic_abberation;64,8000
Acc_C-all-19;80,0211
Acc_C-original-15;78,3067
Acc_C-bar-10;68,8200
Acc_all-ex-pixelwise-noise-24;74,9083
RMSCE_C;0,0786
uniform-l1,130.9,False,max;98,3068
uniform-l2,2.611,False,max;98,2574
uniform-linf,0.1303,False,max;95,5614
uniform-l0.5,700000.0,True,max;98,3068
uniform-l1,125.0,True,max;98,3068
uniform-l2,2.0,True,max;98,2410
uniform-l10,0.06,True,max;98,2246
uniform-l50,0.04,True,max;98,2246
uniform-linf,0.01,True,max;98,3396
uniform-l0-impulse,0.01,True,max;97,3862
uniform-l0-impulse,0.02,True,max;95,9231
uniform-l0-impulse,0.05,True,max;91,3694
uniform-l0-impulse,0.1,True,max;72,9903
uniform-l0-impulse,0.2,True,max;29,2619
uniform-l0-impulse,0.5,True,max;3,0906
uniform-l0.5,500000.0,False,max;98,3232
uniform-l0.5,1000000.0,False,max;98,3725
uniform-l0.5,2000000.0,False,max;97,9780
uniform-l0.5,5000000.0,False,max;94,6408
uniform-l0.5,10000000.0,False,max;78,5632
uniform-l0.5,20000000.0,False,max;32,2209
uniform-l1,100.0,False,max;98,3396
uniform-l1,200.0,False,max;98,2574
uniform-l1,500.0,False,max;97,0903
uniform-l1,1000.0,False,max;88,0815
uniform-l1,2000.0,False,max;43,8599
uniform-l1,5000.0,False,max;2,9262
uniform-l2,1.0,False,max;98,3561
uniform-l2,2.0,False,max;98,3068
uniform-l2,5.0,False,max;97,7643
uniform-l2,10.0,False,max;93,2270
uniform-l2,20.0,False,max;57,7840
uniform-l2,50.0,False,max;2,8933
uniform-l10,0.05,False,max;98,3068
uniform-l10,0.1,False,max;98,1095
uniform-l10,0.2,False,max;97,2546
uniform-l10,0.5,False,max;78,4975
uniform-l10,1.0,False,max;16,7187
uniform-l10,2.0,False,max;2,6303
uniform-l50,0.02,False,max;98,3561
uniform-l50,0.05,False,max;98,1095
uniform-l50,0.1,False,max;97,4519
uniform-l50,0.2,False,max;90,6296
uniform-l50,0.5,False,max;20,6970
uniform-l50,1.0,False,max;2,6303
uniform-linf,0.01,False,max;98,3396
uniform-linf,0.02,False,max;98,3068
uniform-linf,0.05,False,max;98,0930
uniform-linf,0.1,False,max;97,0738
uniform-linf,0.2,False,max;87,6706
uniform-linf,0.5,False,max;14,2528
Class Separation Robustness;97,3752
imperceptible Robustness;98,2739
Average p-norm robustness;72,8604
