;config_239_avg
Standard_Acc;98,9478
RMSCE;0,0575
gaussian_noise;77,2064
shot_noise;90,6747
impulse_noise;62,3964
defocus_blur;64,8691
glass_blur;46,7184
motion_blur;84,1905
zoom_blur;59,9237
snow;72,3399
frost;84,2825
fog;75,8911
brightness;78,4033
contrast;44,4035
elastic_transform;95,8832
pixelate;69,8014
jpeg_compression;93,7656
speckle_noise;85,1769
gaussian_blur;54,1234
spatter;71,0641
saturate;98,9478
blue_noise;74,6810
brownish_noise;98,5137
checkerboard_cutout;38,3927
circular_motion_blur;29,3568
inverse_sparkles;58,9767
lines;32,6845
pinch_and_twirl;85,2427
ripple;89,0964
sparkles;48,7439
transverse_chromatic_abberation;45,1532
Acc_C-all-19;74,2138
Acc_C-original-15;73,3833
Acc_C-bar-10;60,0842
Acc_all-ex-pixelwise-noise-24;67,5320
RMSCE_C;0,0658
uniform-l1,204.5,False,max;98,8426
uniform-l2,5.84,False,max;98,2638
uniform-linf,0.1667,False,max;92,7529
uniform-l0.5,700000.0,True,max;98,9083
uniform-l1,125.0,True,max;98,8820
uniform-l2,2.0,True,max;98,8557
uniform-l10,0.06,True,max;98,8426
uniform-l50,0.04,True,max;98,8163
uniform-linf,0.01,True,max;98,8820
uniform-l0-impulse,0.01,True,max;67,6444
uniform-l0-impulse,0.02,True,max;66,4738
uniform-l0-impulse,0.05,True,max;62,4753
uniform-l0-impulse,0.1,True,max;57,6351
uniform-l0-impulse,0.2,True,max;48,9807
uniform-l0-impulse,0.5,True,max;8,6413
uniform-l0.5,500000.0,False,max;98,8952
uniform-l0.5,1000000.0,False,max;98,8820
uniform-l0.5,2000000.0,False,max;98,5269
uniform-l0.5,5000000.0,False,max;64,9217
uniform-l0.5,10000000.0,False,max;59,2924
uniform-l0.5,20000000.0,False,max;51,1377
uniform-l1,100.0,False,max;98,9083
uniform-l1,200.0,False,max;98,8294
uniform-l1,500.0,False,max;97,6457
uniform-l1,1000.0,False,max;62,4885
uniform-l1,2000.0,False,max;54,4390
uniform-l1,5000.0,False,max;8,8649
uniform-l2,1.0,False,max;98,8820
uniform-l2,2.0,False,max;98,8294
uniform-l2,5.0,False,max;98,6058
uniform-l2,10.0,False,max;91,9637
uniform-l2,20.0,False,max;57,2800
uniform-l2,50.0,False,max;10,4038
uniform-l10,0.05,False,max;98,8820
uniform-l10,0.1,False,max;98,7636
uniform-l10,0.2,False,max;98,1586
uniform-l10,0.5,False,max;76,1541
uniform-l10,1.0,False,max;50,2433
uniform-l10,2.0,False,max;3,8932
uniform-l50,0.02,False,max;98,8952
uniform-l50,0.05,False,max;98,8031
uniform-l50,0.1,False,max;98,3165
uniform-l50,0.2,False,max;91,8453
uniform-l50,0.5,False,max;55,8332
uniform-l50,1.0,False,max;4,4062
uniform-linf,0.01,False,max;98,8952
uniform-linf,0.02,False,max;98,8952
uniform-linf,0.05,False,max;98,7636
uniform-linf,0.1,False,max;98,0008
uniform-linf,0.2,False,max;89,1227
uniform-linf,0.5,False,max;43,1935
Class Separation Robustness;96,6198
imperceptible Robustness;98,8645
Average p-norm robustness;72,8979
