;config_212_avg
Standard_Acc;98,5862
RMSCE;0,0590
gaussian_noise;86,6000
shot_noise;92,0000
impulse_noise;92,1000
defocus_blur;56,2000
glass_blur;52,7000
motion_blur;46,3000
zoom_blur;28,6000
snow;96,6000
frost;97,4000
fog;97,5000
brightness;98,0000
contrast;98,8000
elastic_transform;92,4000
pixelate;71,6000
jpeg_compression;84,6000
speckle_noise;91,0000
gaussian_blur;77,6000
spatter;90,9000
saturate;98,1000
blue_noise;69,2000
brownish_noise;98,4000
checkerboard_cutout;62,0000
circular_motion_blur;67,3000
inverse_sparkles;67,1000
lines;57,8000
pinch_and_twirl;97,6000
ripple;93,8000
sparkles;54,0000
transverse_chromatic_abberation;66,1000
Acc_C-all-19;81,5263
Acc_C-original-15;79,4267
Acc_C-bar-10;73,3300
Acc_all-ex-pixelwise-noise-24;77,1417
RMSCE_C;0,0697
uniform-l1,130.9,False,max;98,5040
uniform-l2,2.611,False,max;98,4218
uniform-linf,0.1303,False,max;96,7615
uniform-l0.5,700000.0,True,max;98,5369
uniform-l1,125.0,True,max;98,5040
uniform-l2,2.0,True,max;98,5040
uniform-l10,0.06,True,max;98,4876
uniform-l50,0.04,True,max;98,4547
uniform-linf,0.01,True,max;98,5040
uniform-l0-impulse,0.01,True,max;97,8300
uniform-l0-impulse,0.02,True,max;96,7943
uniform-l0-impulse,0.05,True,max;94,3778
uniform-l0-impulse,0.1,True,max;84,5635
uniform-l0-impulse,0.2,True,max;46,8354
uniform-l0-impulse,0.5,True,max;4,0605
uniform-l0.5,500000.0,False,max;98,5040
uniform-l0.5,1000000.0,False,max;98,4711
uniform-l0.5,2000000.0,False,max;98,2410
uniform-l0.5,5000000.0,False,max;96,3669
uniform-l0.5,10000000.0,False,max;84,8430
uniform-l0.5,20000000.0,False,max;44,1394
uniform-l1,100.0,False,max;98,5369
uniform-l1,200.0,False,max;98,4218
uniform-l1,500.0,False,max;97,6327
uniform-l1,1000.0,False,max;91,4516
uniform-l1,2000.0,False,max;54,7263
uniform-l1,5000.0,False,max;3,4522
uniform-l2,1.0,False,max;98,5205
uniform-l2,2.0,False,max;98,4711
uniform-l2,5.0,False,max;98,1095
uniform-l2,10.0,False,max;95,1833
uniform-l2,20.0,False,max;67,0064
uniform-l2,50.0,False,max;3,5673
uniform-l10,0.05,False,max;98,5205
uniform-l10,0.1,False,max;98,3561
uniform-l10,0.2,False,max;97,7807
uniform-l10,0.5,False,max;83,6594
uniform-l10,1.0,False,max;19,0695
uniform-l10,2.0,False,max;2,6303
uniform-l50,0.02,False,max;98,4711
uniform-l50,0.05,False,max;98,4547
uniform-l50,0.1,False,max;98,0766
uniform-l50,0.2,False,max;92,6352
uniform-l50,0.5,False,max;23,2287
uniform-l50,1.0,False,max;2,6303
uniform-linf,0.01,False,max;98,4876
uniform-linf,0.02,False,max;98,5369
uniform-linf,0.05,False,max;98,3725
uniform-linf,0.1,False,max;97,8629
uniform-linf,0.2,False,max;90,5310
uniform-linf,0.5,False,max;15,8639
Class Separation Robustness;97,8958
imperceptible Robustness;98,4985
Average p-norm robustness;75,3161
