;config_227_avg
Standard_Acc;25,5425
RMSCE;0,1801
gaussian_noise;25,1611
shot_noise;25,1217
impulse_noise;25,2532
defocus_blur;13,7446
glass_blur;10,0355
motion_blur;15,9937
zoom_blur;7,0367
snow;24,9507
frost;24,6087
fog;24,7402
brightness;24,7665
contrast;24,8323
elastic_transform;20,7550
pixelate;15,9937
jpeg_compression;24,1484
speckle_noise;24,3062
gaussian_blur;16,0331
spatter;23,9116
saturate;25,3979
blue_noise;22,2544
brownish_noise;25,1743
checkerboard_cutout;12,4819
circular_motion_blur;19,2293
inverse_sparkles;22,5963
lines;17,0459
pinch_and_twirl;23,5039
ripple;24,5561
sparkles;15,9805
transverse_chromatic_abberation;18,5059
Acc_C-all-19;20,8837
Acc_C-original-15;20,4761
Acc_C-bar-10;20,1328
Acc_all-ex-pixelwise-noise-24;19,8343
RMSCE_C;0,1434
uniform-l1,130.9,False,max;11,6664
uniform-l2,2.611,False,max;11,5349
uniform-linf,0.1303,False,max;11,0746
uniform-l0.5,700000.0,True,max;11,6928
uniform-l1,125.0,True,max;11,6928
uniform-l2,2.0,True,max;11,6138
uniform-l10,0.06,True,max;11,6138
uniform-l50,0.04,True,max;11,6270
uniform-linf,0.01,True,max;11,6401
uniform-l0-impulse,0.01,True,max;11,4955
uniform-l0-impulse,0.02,True,max;11,4165
uniform-l0-impulse,0.05,True,max;11,3376
uniform-l0-impulse,0.1,True,max;11,0614
uniform-l0-impulse,0.2,True,max;8,1021
uniform-l0-impulse,0.5,True,max;2,6305
uniform-l0.5,500000.0,False,max;11,7059
uniform-l0.5,1000000.0,False,max;11,7059
uniform-l0.5,2000000.0,False,max;11,4165
uniform-l0.5,5000000.0,False,max;11,2850
uniform-l0.5,10000000.0,False,max;11,0614
uniform-l0.5,20000000.0,False,max;8,6676
uniform-l1,100.0,False,max;11,6533
uniform-l1,200.0,False,max;11,5481
uniform-l1,500.0,False,max;11,1666
uniform-l1,1000.0,False,max;11,2587
uniform-l1,2000.0,False,max;9,7856
uniform-l1,5000.0,False,max;2,6305
uniform-l2,1.0,False,max;11,6401
uniform-l2,2.0,False,max;11,6138
uniform-l2,5.0,False,max;11,3113
uniform-l2,10.0,False,max;11,1535
uniform-l2,20.0,False,max;10,7984
uniform-l2,50.0,False,max;2,6305
uniform-l10,0.05,False,max;11,6664
uniform-l10,0.1,False,max;11,4560
uniform-l10,0.2,False,max;11,2061
uniform-l10,0.5,False,max;11,3508
uniform-l10,1.0,False,max;5,6425
uniform-l10,2.0,False,max;2,6305
uniform-l50,0.02,False,max;11,6664
uniform-l50,0.05,False,max;11,5218
uniform-l50,0.1,False,max;11,2587
uniform-l50,0.2,False,max;11,1930
uniform-l50,0.5,False,max;6,4317
uniform-l50,1.0,False,max;2,6305
uniform-linf,0.01,False,max;11,6401
uniform-linf,0.02,False,max;11,6796
uniform-linf,0.05,False,max;11,4823
uniform-linf,0.1,False,max;11,2061
uniform-linf,0.2,False,max;11,1535
uniform-linf,0.5,False,max;4,6955
Class Separation Robustness;11,4253
imperceptible Robustness;11,6467
Average p-norm robustness;9,7521
