;config_211_avg
Standard_Acc;98,6027
RMSCE;0,0576
gaussian_noise;89,2000
shot_noise;93,2000
impulse_noise;90,8000
defocus_blur;56,7000
glass_blur;51,4000
motion_blur;49,0000
zoom_blur;28,5000
snow;96,2000
frost;97,5000
fog;97,3000
brightness;97,8000
contrast;99,2000
elastic_transform;92,6000
pixelate;71,7000
jpeg_compression;88,7000
speckle_noise;93,6000
gaussian_blur;72,5000
spatter;88,6000
saturate;98,0000
blue_noise;66,5000
brownish_noise;98,6000
checkerboard_cutout;60,1000
circular_motion_blur;60,1000
inverse_sparkles;70,3000
lines;60,9000
pinch_and_twirl;97,8000
ripple;92,5000
sparkles;54,9000
transverse_chromatic_abberation;61,5000
Acc_C-all-19;81,7105
Acc_C-original-15;79,9867
Acc_C-bar-10;72,3200
Acc_all-ex-pixelwise-noise-24;76,7667
RMSCE_C;0,0706
uniform-l1,130.9,False,max;98,4547
uniform-l2,2.611,False,max;98,3890
uniform-linf,0.1303,False,max;97,1231
uniform-l0.5,700000.0,True,max;98,5205
uniform-l1,125.0,True,max;98,4876
uniform-l2,2.0,True,max;98,4711
uniform-l10,0.06,True,max;98,4876
uniform-l50,0.04,True,max;98,3725
uniform-linf,0.01,True,max;98,5040
uniform-l0-impulse,0.01,True,max;95,3641
uniform-l0-impulse,0.02,True,max;93,1941
uniform-l0-impulse,0.05,True,max;91,7146
uniform-l0-impulse,0.1,True,max;85,2211
uniform-l0-impulse,0.2,True,max;55,8113
uniform-l0-impulse,0.5,True,max;5,2770
uniform-l0.5,500000.0,False,max;98,4876
uniform-l0.5,1000000.0,False,max;98,4383
uniform-l0.5,2000000.0,False,max;98,3068
uniform-l0.5,5000000.0,False,max;96,9094
uniform-l0.5,10000000.0,False,max;87,3089
uniform-l0.5,20000000.0,False,max;51,8330
uniform-l1,100.0,False,max;98,5040
uniform-l1,200.0,False,max;98,4218
uniform-l1,500.0,False,max;97,9122
uniform-l1,1000.0,False,max;93,0791
uniform-l1,2000.0,False,max;62,6007
uniform-l1,5000.0,False,max;3,7482
uniform-l2,1.0,False,max;98,5040
uniform-l2,2.0,False,max;98,4054
uniform-l2,5.0,False,max;98,1752
uniform-l2,10.0,False,max;95,7587
uniform-l2,20.0,False,max;72,5958
uniform-l2,50.0,False,max;3,7482
uniform-l10,0.05,False,max;98,4383
uniform-l10,0.1,False,max;98,3232
uniform-l10,0.2,False,max;97,9615
uniform-l10,0.5,False,max;86,6513
uniform-l10,1.0,False,max;23,3602
uniform-l10,2.0,False,max;2,6303
uniform-l50,0.02,False,max;98,5205
uniform-l50,0.05,False,max;98,3890
uniform-l50,0.1,False,max;98,0602
uniform-l50,0.2,False,max;94,2134
uniform-l50,0.5,False,max;29,4756
uniform-l50,1.0,False,max;2,6303
uniform-linf,0.01,False,max;98,5205
uniform-linf,0.02,False,max;98,5040
uniform-linf,0.05,False,max;98,3396
uniform-linf,0.1,False,max;97,8958
uniform-linf,0.2,False,max;92,0598
uniform-linf,0.5,False,max;20,1217
Class Separation Robustness;97,9889
imperceptible Robustness;98,4739
Average p-norm robustness;76,5099
